customer_id,segment_name,segment_id,promo_type,promo_description,campaign_date,days_since_campaign,avg_bet,avg_loss,avg_session_duration,zone_diversity,ticket_in,ticket_out,jackpot_total,game_type_diversity,avg_usage_level,response_probability,actual_response,is_weekend_campaign,month,is_holiday_season
CUST_0642,High Roller,0,Free_Play,Free slot credits,2025-04-14,49,48.35066666666667,71.95266666666666,16.466666666666665,5,10715.97,11246.35,313.55,3,0.3726,0.4899634506988653,1,False,4,False
CUST_0642,High Roller,0,Cashback,Percentage of losses returned,2025-05-09,24,48.35066666666667,71.95266666666666,16.466666666666665,5,10715.97,11246.35,313.55,3,0.3726,0.5473380273533206,1,False,5,False
CUST_0642,High Roller,0,Dining_Comp,Free meal vouchers,2025-06-01,1,48.35066666666667,71.95266666666666,16.466666666666665,5,10715.97,11246.35,313.55,3,0.3726,0.3606499504708879,1,True,6,False
CUST_0643,High Roller,0,Bonus_Match,Match deposit bonus,2025-05-19,14,51.42,70.42416666666666,19.166666666666668,4,9545.31,10156.64,261.23,3,0.2485833333333333,0.44188609645124616,1,False,5,False
CUST_0643,High Roller,0,VIP_Event,Exclusive event invitation,2025-01-14,139,51.42,70.42416666666666,19.166666666666668,4,9545.31,10156.64,261.23,3,0.2485833333333333,0.47120732659012077,1,False,1,True
CUST_0643,High Roller,0,Bonus_Match,Match deposit bonus,2025-03-15,79,51.42,70.42416666666666,19.166666666666668,4,9545.31,10156.64,261.23,3,0.2485833333333333,0.5079382887145979,1,True,3,False
CUST_0643,High Roller,0,Dining_Comp,Free meal vouchers,2024-12-28,156,51.42,70.42416666666666,19.166666666666668,4,9545.31,10156.64,261.23,3,0.2485833333333333,0.34658643208366213,0,True,12,True
CUST_0644,Regular Player,1,VIP_Event,Exclusive event invitation,2025-05-11,22,54.685,24.365,22.0,3,3393.61,3503.99,75.87,3,0.2017499999999999,0.48824099365937984,1,True,5,False
CUST_0644,Regular Player,1,Dining_Comp,Free meal vouchers,2025-02-19,103,54.685,24.365,22.0,3,3393.61,3503.99,75.87,3,0.2017499999999999,0.24678194782479798,0,False,2,False
CUST_0644,Regular Player,1,Dining_Comp,Free meal vouchers,2025-03-14,80,54.685,24.365,22.0,3,3393.61,3503.99,75.87,3,0.2017499999999999,0.1983185064206155,0,False,3,False
CUST_0645,High Roller,0,Dining_Comp,Free meal vouchers,2025-04-07,56,38.94444444444444,72.37111111111112,15.333333333333334,5,4798.09,4741.19,162.01999999999998,3,0.1936666666666666,0.35315868375193554,0,False,4,False
CUST_0645,High Roller,0,Dining_Comp,Free meal vouchers,2025-02-14,108,38.94444444444444,72.37111111111112,15.333333333333334,5,4798.09,4741.19,162.01999999999998,3,0.1936666666666666,0.2944482118251873,1,False,2,False
CUST_0645,High Roller,0,Free_Play,Free slot credits,2025-03-31,63,38.94444444444444,72.37111111111112,15.333333333333334,5,4798.09,4741.19,162.01999999999998,3,0.1936666666666666,0.34744502394826937,0,False,3,False
CUST_0646,High Roller,0,Bonus_Match,Match deposit bonus,2025-05-23,10,44.34428571428571,119.35571428571428,13.571428571428571,5,4698.28,4166.51,139.52,3,0.2462857142857142,0.5211667063966003,0,False,5,False
CUST_0646,High Roller,0,Cashback,Percentage of losses returned,2025-03-06,88,44.34428571428571,119.35571428571428,13.571428571428571,5,4698.28,4166.51,139.52,3,0.2462857142857142,0.4595182075743321,0,False,3,False
CUST_0646,High Roller,0,Cashback,Percentage of losses returned,2024-12-08,176,44.34428571428571,119.35571428571428,13.571428571428571,5,4698.28,4166.51,139.52,3,0.2462857142857142,0.43737979724330056,1,True,12,True
CUST_0646,High Roller,0,Bonus_Match,Match deposit bonus,2025-01-07,146,44.34428571428571,119.35571428571428,13.571428571428571,5,4698.28,4166.51,139.52,3,0.2462857142857142,0.4934583959473975,0,False,1,True
CUST_0646,High Roller,0,Cashback,Percentage of losses returned,2025-04-24,39,44.34428571428571,119.35571428571428,13.571428571428571,5,4698.28,4166.51,139.52,3,0.2462857142857142,0.17357408320808312,0,False,4,False
CUST_0647,Regular Player,1,Free_Play,Free slot credits,2025-05-31,2,47.4775,79.44,10.5,3,2857.03,2572.44,52.83,2,0.32275,0.34710339203691487,1,True,5,False
CUST_0647,Regular Player,1,VIP_Event,Exclusive event invitation,2025-05-09,24,47.4775,79.44,10.5,3,2857.03,2572.44,52.83,2,0.32275,0.3958078123199483,0,False,5,False
CUST_0647,Regular Player,1,Cashback,Percentage of losses returned,2025-02-19,103,47.4775,79.44,10.5,3,2857.03,2572.44,52.83,2,0.32275,0.21967175030745642,1,False,2,False
CUST_0647,Regular Player,1,Cashback,Percentage of losses returned,2025-03-03,91,47.4775,79.44,10.5,3,2857.03,2572.44,52.83,2,0.32275,0.21154757410755953,0,False,3,False
CUST_0648,Regular Player,1,Cashback,Percentage of losses returned,2025-02-05,117,42.78142857142857,61.597142857142856,14.0,3,4483.55,5145.4,131.04,3,0.2664285714285714,0.22960536535245774,0,False,2,False
CUST_0648,Regular Player,1,Free_Play,Free slot credits,2025-01-16,137,42.78142857142857,61.597142857142856,14.0,3,4483.55,5145.4,131.04,3,0.2664285714285714,0.2447232272991598,0,False,1,True
CUST_0648,Regular Player,1,Bonus_Match,Match deposit bonus,2025-01-20,133,42.78142857142857,61.597142857142856,14.0,3,4483.55,5145.4,131.04,3,0.2664285714285714,0.3975301603743316,0,False,1,True
CUST_0648,Regular Player,1,Bonus_Match,Match deposit bonus,2025-04-29,34,42.78142857142857,61.597142857142856,14.0,3,4483.55,5145.4,131.04,3,0.2664285714285714,0.4220739180974693,1,False,4,False
CUST_0648,Regular Player,1,Cashback,Percentage of losses returned,2025-02-03,119,42.78142857142857,61.597142857142856,14.0,3,4483.55,5145.4,131.04,3,0.2664285714285714,0.23621620961583187,0,False,2,False
CUST_0649,High Roller,0,Bonus_Match,Match deposit bonus,2025-01-07,146,57.93545454545454,138.55454545454543,14.272727272727272,4,9380.61,8998.56,309.3,3,0.2154545454545454,0.5870985636087461,1,False,1,True
CUST_0649,High Roller,0,Free_Play,Free slot credits,2025-04-04,59,57.93545454545454,138.55454545454543,14.272727272727272,4,9380.61,8998.56,309.3,3,0.2154545454545454,0.43658426681121115,1,False,4,False
CUST_0649,High Roller,0,Cashback,Percentage of losses returned,2024-12-26,158,57.93545454545454,138.55454545454543,14.272727272727272,4,9380.61,8998.56,309.3,3,0.2154545454545454,0.22458891551421026,0,False,12,True
CUST_0650,High Roller,0,Cashback,Percentage of losses returned,2025-03-24,70,50.86000000000001,206.35916666666665,18.83333333333333,5,8522.18,6710.31,251.38,3,0.2091666666666666,0.2760717558999747,0,False,3,False
CUST_0650,High Roller,0,Free_Play,Free slot credits,2024-12-29,155,50.86000000000001,206.35916666666665,18.83333333333333,5,8522.18,6710.31,251.38,3,0.2091666666666666,0.4471540265699215,0,True,12,True
CUST_0650,High Roller,0,Cashback,Percentage of losses returned,2025-01-30,123,50.86000000000001,206.35916666666665,18.83333333333333,5,8522.18,6710.31,251.38,3,0.2091666666666666,0.36611342557783744,0,False,1,True
CUST_0650,High Roller,0,Cashback,Percentage of losses returned,2025-01-31,122,50.86000000000001,206.35916666666665,18.83333333333333,5,8522.18,6710.31,251.38,3,0.2091666666666666,0.5497421721696105,1,False,1,True
CUST_0651,Regular Player,1,Cashback,Percentage of losses returned,2025-01-23,130,39.03,0.0,10.666666666666666,2,1495.68,1998.44,53.73,2,0.1399999999999999,0.30441935634121264,0,False,1,True
CUST_0651,Regular Player,1,VIP_Event,Exclusive event invitation,2025-03-06,88,39.03,0.0,10.666666666666666,2,1495.68,1998.44,53.73,2,0.1399999999999999,0.3533338118774629,0,False,3,False
CUST_0651,Regular Player,1,Bonus_Match,Match deposit bonus,2025-01-19,134,39.03,0.0,10.666666666666666,2,1495.68,1998.44,53.73,2,0.1399999999999999,0.28365998751572064,1,True,1,True
CUST_0651,Regular Player,1,VIP_Event,Exclusive event invitation,2025-04-23,40,39.03,0.0,10.666666666666666,2,1495.68,1998.44,53.73,2,0.1399999999999999,0.4554984389378288,1,False,4,False
CUST_0652,High Roller,0,Free_Play,Free slot credits,2025-01-29,124,55.14181818181819,85.76818181818182,19.0,5,8712.31,9224.4,271.22,3,0.244,0.5127541437514797,0,False,1,True
CUST_0652,High Roller,0,Free_Play,Free slot credits,2025-04-15,48,55.14181818181819,85.76818181818182,19.0,5,8712.31,9224.4,271.22,3,0.244,0.5324310127543432,1,False,4,False
CUST_0652,High Roller,0,Bonus_Match,Match deposit bonus,2025-01-12,141,55.14181818181819,85.76818181818182,19.0,5,8712.31,9224.4,271.22,3,0.244,0.36323111541657804,0,True,1,True
CUST_0652,High Roller,0,VIP_Event,Exclusive event invitation,2025-04-27,36,55.14181818181819,85.76818181818182,19.0,5,8712.31,9224.4,271.22,3,0.244,0.6341602990795902,0,True,4,False
CUST_0652,High Roller,0,VIP_Event,Exclusive event invitation,2025-01-08,145,55.14181818181819,85.76818181818182,19.0,5,8712.31,9224.4,271.22,3,0.244,0.687141599357799,0,False,1,True
CUST_0653,High Roller,0,VIP_Event,Exclusive event invitation,2025-04-04,59,39.637,69.265,17.8,4,6134.24,6275.55,184.62,3,0.2327,0.529046062863783,1,False,4,False
CUST_0653,High Roller,0,Bonus_Match,Match deposit bonus,2025-02-03,119,39.637,69.265,17.8,4,6134.24,6275.55,184.62,3,0.2327,0.6299287881919848,1,False,2,False
CUST_0653,High Roller,0,Dining_Comp,Free meal vouchers,2025-04-05,58,39.637,69.265,17.8,4,6134.24,6275.55,184.62,3,0.2327,0.35510307300584265,1,True,4,False
CUST_0653,High Roller,0,Free_Play,Free slot credits,2025-05-09,24,39.637,69.265,17.8,4,6134.24,6275.55,184.62,3,0.2327,0.5046951126441768,0,False,5,False
CUST_0653,High Roller,0,Bonus_Match,Match deposit bonus,2025-04-12,51,39.637,69.265,17.8,4,6134.24,6275.55,184.62,3,0.2327,0.4673889928746788,0,True,4,False
CUST_0654,Regular Player,1,Dining_Comp,Free meal vouchers,2025-05-30,3,61.7,160.07,17.75,3,3714.3,3192.61,126.69,3,0.225,0.22710865181697665,0,False,5,False
CUST_0654,Regular Player,1,VIP_Event,Exclusive event invitation,2025-02-15,107,61.7,160.07,17.75,3,3714.3,3192.61,126.69,3,0.225,0.6521157954803913,0,True,2,False
CUST_0654,Regular Player,1,VIP_Event,Exclusive event invitation,2025-04-30,33,61.7,160.07,17.75,3,3714.3,3192.61,126.69,3,0.225,0.5388861373990099,1,False,4,False
CUST_0654,Regular Player,1,Dining_Comp,Free meal vouchers,2025-04-05,58,61.7,160.07,17.75,3,3714.3,3192.61,126.69,3,0.225,0.36893527013371213,0,True,4,False
CUST_0654,Regular Player,1,Dining_Comp,Free meal vouchers,2025-01-15,138,61.7,160.07,17.75,3,3714.3,3192.61,126.69,3,0.225,0.23206380448221367,0,False,1,True
CUST_0655,Regular Player,1,Cashback,Percentage of losses returned,2025-01-02,151,31.016666666666666,66.615,18.83333333333333,3,2710.05,2566.34,97.2,3,0.3628333333333333,0.2537158252152932,1,False,1,True
CUST_0655,Regular Player,1,Free_Play,Free slot credits,2025-03-23,71,31.016666666666666,66.615,18.83333333333333,3,2710.05,2566.34,97.2,3,0.3628333333333333,0.19083269988102267,0,True,3,False
CUST_0655,Regular Player,1,Dining_Comp,Free meal vouchers,2025-03-14,80,31.016666666666666,66.615,18.83333333333333,3,2710.05,2566.34,97.2,3,0.3628333333333333,0.3127227057226298,0,False,3,False
CUST_0656,Regular Player,1,Bonus_Match,Match deposit bonus,2025-04-16,47,35.9775,24.2,18.5,3,2504.43,2639.92,82.73,3,0.2905,0.2839856340292555,1,False,4,False
CUST_0656,Regular Player,1,VIP_Event,Exclusive event invitation,2024-12-21,163,35.9775,24.2,18.5,3,2504.43,2639.92,82.73,3,0.2905,0.38884850048781044,1,True,12,True
CUST_0656,Regular Player,1,Bonus_Match,Match deposit bonus,2025-02-26,96,35.9775,24.2,18.5,3,2504.43,2639.92,82.73,3,0.2905,0.3462029099385461,0,False,2,False
CUST_0656,Regular Player,1,Bonus_Match,Match deposit bonus,2025-03-02,92,35.9775,24.2,18.5,3,2504.43,2639.92,82.73,3,0.2905,0.4502519368266295,0,True,3,False
CUST_0656,Regular Player,1,Dining_Comp,Free meal vouchers,2025-05-16,17,35.9775,24.2,18.5,3,2504.43,2639.92,82.73,3,0.2905,0.4446954718634805,0,False,5,False
CUST_0657,Regular Player,1,Bonus_Match,Match deposit bonus,2024-12-07,177,54.6125,26.315,20.25,3,2906.33,3105.54,105.58,3,0.323,0.3695249335065314,0,True,12,True
CUST_0657,Regular Player,1,Free_Play,Free slot credits,2025-04-20,43,54.6125,26.315,20.25,3,2906.33,3105.54,105.58,3,0.323,0.27497216373333133,0,True,4,False
CUST_0657,Regular Player,1,Dining_Comp,Free meal vouchers,2024-12-08,176,54.6125,26.315,20.25,3,2906.33,3105.54,105.58,3,0.323,0.3281991837745335,1,True,12,True
CUST_0657,Regular Player,1,Bonus_Match,Match deposit bonus,2025-03-13,81,54.6125,26.315,20.25,3,2906.33,3105.54,105.58,3,0.323,0.36867159457023957,0,False,3,False
CUST_0657,Regular Player,1,Free_Play,Free slot credits,2025-05-23,10,54.6125,26.315,20.25,3,2906.33,3105.54,105.58,3,0.323,0.30213669913220265,0,False,5,False
CUST_0658,Regular Player,1,Cashback,Percentage of losses returned,2025-05-06,27,45.945,32.6075,14.0,4,2325.2,2609.29,54.43,3,0.20675,0.3046991636531868,0,False,5,False
CUST_0658,Regular Player,1,VIP_Event,Exclusive event invitation,2025-04-03,60,45.945,32.6075,14.0,4,2325.2,2609.29,54.43,3,0.20675,0.4847890679812855,1,False,4,False
CUST_0658,Regular Player,1,Cashback,Percentage of losses returned,2024-12-14,170,45.945,32.6075,14.0,4,2325.2,2609.29,54.43,3,0.20675,0.2557669667485305,0,True,12,True
CUST_0658,Regular Player,1,Dining_Comp,Free meal vouchers,2025-03-23,71,45.945,32.6075,14.0,4,2325.2,2609.29,54.43,3,0.20675,0.185883168235735,0,True,3,False
CUST_0659,Regular Player,1,Dining_Comp,Free meal vouchers,2025-01-12,141,38.446666666666665,125.53333333333336,14.75,5,6974.53,5930.68,195.51,2,0.4013333333333333,0.3322402371761715,0,True,1,True
CUST_0659,Regular Player,1,Bonus_Match,Match deposit bonus,2025-02-19,103,38.446666666666665,125.53333333333336,14.75,5,6974.53,5930.68,195.51,2,0.4013333333333333,0.5714074757709287,0,False,2,False
CUST_0659,Regular Player,1,Dining_Comp,Free meal vouchers,2025-05-14,19,38.446666666666665,125.53333333333336,14.75,5,6974.53,5930.68,195.51,2,0.4013333333333333,0.3475450813994988,0,False,5,False
CUST_0659,Regular Player,1,VIP_Event,Exclusive event invitation,2024-12-22,162,38.446666666666665,125.53333333333336,14.75,5,6974.53,5930.68,195.51,2,0.4013333333333333,0.42497014704904723,1,True,12,True
CUST_0659,Regular Player,1,VIP_Event,Exclusive event invitation,2024-12-14,170,38.446666666666665,125.53333333333336,14.75,5,6974.53,5930.68,195.51,2,0.4013333333333333,0.609227792716579,0,True,12,True
CUST_0660,High Roller,0,Free_Play,Free slot credits,2024-12-25,159,58.409000000000006,138.208,15.6,4,8478.59,7935.44,245.27,3,0.2447,0.5757446302496094,1,False,12,True
CUST_0660,High Roller,0,Free_Play,Free slot credits,2025-04-02,61,58.409000000000006,138.208,15.6,4,8478.59,7935.44,245.27,3,0.2447,0.2972769460938617,0,False,4,False
CUST_0660,High Roller,0,Bonus_Match,Match deposit bonus,2024-12-17,167,58.409000000000006,138.208,15.6,4,8478.59,7935.44,245.27,3,0.2447,0.42863471966103434,0,False,12,True
CUST_0661,Regular Player,1,VIP_Event,Exclusive event invitation,2025-04-28,35,50.24333333333333,108.26666666666668,16.666666666666668,3,3992.48,3636.04,145.14,3,0.2331666666666666,0.6104504150500252,1,False,4,False
CUST_0661,Regular Player,1,VIP_Event,Exclusive event invitation,2024-12-26,158,50.24333333333333,108.26666666666668,16.666666666666668,3,3992.48,3636.04,145.14,3,0.2331666666666666,0.48432410786525887,1,False,12,True
CUST_0661,Regular Player,1,Dining_Comp,Free meal vouchers,2025-04-26,37,50.24333333333333,108.26666666666668,16.666666666666668,3,3992.48,3636.04,145.14,3,0.2331666666666666,0.36210299215213604,1,True,4,False
CUST_0662,High Roller,0,Dining_Comp,Free meal vouchers,2025-03-24,70,64.74142857142857,170.64,20.571428571428573,5,6998.73,5948.53,161.35000000000002,2,0.2325714285714285,0.22852356832416215,0,False,3,False
CUST_0662,High Roller,0,Bonus_Match,Match deposit bonus,2025-03-31,63,64.74142857142857,170.64,20.571428571428573,5,6998.73,5948.53,161.35000000000002,2,0.2325714285714285,0.6254210230140059,0,False,3,False
CUST_0662,High Roller,0,VIP_Event,Exclusive event invitation,2024-12-30,154,64.74142857142857,170.64,20.571428571428573,5,6998.73,5948.53,161.35000000000002,2,0.2325714285714285,0.703380147250726,1,False,12,True
CUST_0662,High Roller,0,Cashback,Percentage of losses returned,2025-04-12,51,64.74142857142857,170.64,20.571428571428573,5,6998.73,5948.53,161.35000000000002,2,0.2325714285714285,0.47065013702646646,0,True,4,False
CUST_0662,High Roller,0,Bonus_Match,Match deposit bonus,2025-03-17,77,64.74142857142857,170.64,20.571428571428573,5,6998.73,5948.53,161.35000000000002,2,0.2325714285714285,0.23833160135327436,1,False,3,False
CUST_0663,Regular Player,1,Bonus_Match,Match deposit bonus,2025-03-25,69,60.6175,145.95,18.0,3,3269.07,2758.31,111.8,2,0.506,0.41583128621757875,0,False,3,False
CUST_0663,Regular Player,1,Dining_Comp,Free meal vouchers,2025-02-01,121,60.6175,145.95,18.0,3,3269.07,2758.31,111.8,2,0.506,0.26847836778629547,0,True,2,False
CUST_0663,Regular Player,1,VIP_Event,Exclusive event invitation,2025-04-07,56,60.6175,145.95,18.0,3,3269.07,2758.31,111.8,2,0.506,0.4590273468562971,0,False,4,False
CUST_0663,Regular Player,1,Dining_Comp,Free meal vouchers,2025-01-15,138,60.6175,145.95,18.0,3,3269.07,2758.31,111.8,2,0.506,0.14783530315224191,1,False,1,True
CUST_0664,Regular Player,1,Bonus_Match,Match deposit bonus,2025-01-19,134,48.539,172.38500000000002,18.0,4,7535.32,6468.0,266.23,2,0.2771,0.4407158253884801,1,True,1,True
CUST_0664,Regular Player,1,Dining_Comp,Free meal vouchers,2025-05-29,4,48.539,172.38500000000002,18.0,4,7535.32,6468.0,266.23,2,0.2771,0.27257437166479714,1,False,5,False
CUST_0664,Regular Player,1,Bonus_Match,Match deposit bonus,2024-12-22,162,48.539,172.38500000000002,18.0,4,7535.32,6468.0,266.23,2,0.2771,0.495448425823845,0,True,12,True
CUST_0664,Regular Player,1,Free_Play,Free slot credits,2025-05-28,5,48.539,172.38500000000002,18.0,4,7535.32,6468.0,266.23,2,0.2771,0.3980505843395638,1,False,5,False
CUST_0664,Regular Player,1,Free_Play,Free slot credits,2025-03-06,88,48.539,172.38500000000002,18.0,4,7535.32,6468.0,266.23,2,0.2771,0.3618460717845893,1,False,3,False
CUST_0665,High Roller,0,Free_Play,Free slot credits,2025-03-18,76,44.62181818181818,222.18727272727276,17.90909090909091,5,7362.19,5043.99,221.16,3,0.1749090909090909,0.3665945829201115,0,False,3,False
CUST_0665,High Roller,0,Cashback,Percentage of losses returned,2025-01-14,139,44.62181818181818,222.18727272727276,17.90909090909091,5,7362.19,5043.99,221.16,3,0.1749090909090909,0.2377984016170064,0,False,1,True
CUST_0665,High Roller,0,VIP_Event,Exclusive event invitation,2024-12-27,157,44.62181818181818,222.18727272727276,17.90909090909091,5,7362.19,5043.99,221.16,3,0.1749090909090909,0.762587912183181,1,False,12,True
CUST_0665,High Roller,0,Free_Play,Free slot credits,2025-01-19,134,44.62181818181818,222.18727272727276,17.90909090909091,5,7362.19,5043.99,221.16,3,0.1749090909090909,0.5945671297322523,0,True,1,True
CUST_0666,High Roller,0,Dining_Comp,Free meal vouchers,2025-04-19,44,42.165,121.92333333333332,17.166666666666668,5,8209.4,7708.01,211.6,2,0.2399166666666666,0.404560846443267,1,True,4,False
CUST_0666,High Roller,0,Cashback,Percentage of losses returned,2025-01-16,137,42.165,121.92333333333332,17.166666666666668,5,8209.4,7708.01,211.6,2,0.2399166666666666,0.5339989081617769,1,False,1,True
CUST_0666,High Roller,0,Free_Play,Free slot credits,2025-05-08,25,42.165,121.92333333333332,17.166666666666668,5,8209.4,7708.01,211.6,2,0.2399166666666666,0.2975926047528328,0,False,5,False
CUST_0667,High Roller,0,Cashback,Percentage of losses returned,2025-04-17,46,52.51875,148.315,18.25,5,7096.96,6475.21,185.44,2,0.311625,0.23775796181545167,1,False,4,False
CUST_0667,High Roller,0,Bonus_Match,Match deposit bonus,2025-03-31,63,52.51875,148.315,18.25,5,7096.96,6475.21,185.44,2,0.311625,0.42380500590147596,0,False,3,False
CUST_0667,High Roller,0,Free_Play,Free slot credits,2025-01-11,142,52.51875,148.315,18.25,5,7096.96,6475.21,185.44,2,0.311625,0.613893257681235,1,True,1,True
CUST_0668,Regular Player,1,Bonus_Match,Match deposit bonus,2025-03-14,80,49.83857142857143,142.6057142857143,17.428571428571427,3,4873.51,4022.44,128.19,3,0.304,0.4352254904798162,0,False,3,False
CUST_0668,Regular Player,1,Cashback,Percentage of losses returned,2025-04-16,47,49.83857142857143,142.6057142857143,17.428571428571427,3,4873.51,4022.44,128.19,3,0.304,0.2841045357455926,1,False,4,False
CUST_0668,Regular Player,1,VIP_Event,Exclusive event invitation,2025-02-24,98,49.83857142857143,142.6057142857143,17.428571428571427,3,4873.51,4022.44,128.19,3,0.304,0.5185204703451536,0,False,2,False
CUST_0668,Regular Player,1,VIP_Event,Exclusive event invitation,2025-04-05,58,49.83857142857143,142.6057142857143,17.428571428571427,3,4873.51,4022.44,128.19,3,0.304,0.52346790957931,0,True,4,False
CUST_0669,High Roller,0,VIP_Event,Exclusive event invitation,2025-04-16,47,47.804,149.8493333333333,17.2,4,10665.73,9286.22,318.74,3,0.2372,0.7565297409316658,1,False,4,False
CUST_0669,High Roller,0,VIP_Event,Exclusive event invitation,2025-01-01,152,47.804,149.8493333333333,17.2,4,10665.73,9286.22,318.74,3,0.2372,0.5253564750113803,1,False,1,True
CUST_0669,High Roller,0,Bonus_Match,Match deposit bonus,2025-01-02,151,47.804,149.8493333333333,17.2,4,10665.73,9286.22,318.74,3,0.2372,0.6187966676599055,0,False,1,True
CUST_0669,High Roller,0,Bonus_Match,Match deposit bonus,2025-03-17,77,47.804,149.8493333333333,17.2,4,10665.73,9286.22,318.74,3,0.2372,0.5006894752986822,1,False,3,False
CUST_0670,High Roller,0,Bonus_Match,Match deposit bonus,2025-01-03,150,52.772000000000006,190.436,15.2,5,7895.7,6706.92,209.42,3,0.244,0.4486374671112019,1,False,1,True
CUST_0670,High Roller,0,Bonus_Match,Match deposit bonus,2025-05-28,5,52.772000000000006,190.436,15.2,5,7895.7,6706.92,209.42,3,0.244,0.6526417842469161,1,False,5,False
CUST_0670,High Roller,0,Dining_Comp,Free meal vouchers,2025-05-21,12,52.772000000000006,190.436,15.2,5,7895.7,6706.92,209.42,3,0.244,0.5924023345732113,1,False,5,False
CUST_0670,High Roller,0,Bonus_Match,Match deposit bonus,2025-01-01,152,52.772000000000006,190.436,15.2,5,7895.7,6706.92,209.42,3,0.244,0.41686769263825857,0,False,1,True
CUST_0670,High Roller,0,Cashback,Percentage of losses returned,2025-03-25,69,52.772000000000006,190.436,15.2,5,7895.7,6706.92,209.42,3,0.244,0.45571987522316104,0,False,3,False
CUST_0671,Regular Player,1,Cashback,Percentage of losses returned,2024-12-23,161,53.39200000000001,47.72,16.8,3,4062.65,5009.37,165.74,2,0.2008,0.14832305802858398,1,False,12,True
CUST_0671,Regular Player,1,VIP_Event,Exclusive event invitation,2025-05-03,30,53.39200000000001,47.72,16.8,3,4062.65,5009.37,165.74,2,0.2008,0.3907296086563001,1,True,5,False
CUST_0671,Regular Player,1,Cashback,Percentage of losses returned,2025-05-07,26,53.39200000000001,47.72,16.8,3,4062.65,5009.37,165.74,2,0.2008,0.19856402225149478,0,False,5,False
CUST_0672,Regular Player,1,Cashback,Percentage of losses returned,2024-12-26,158,61.25,129.5,16.6,2,4471.32,4549.94,127.1,3,0.3092,0.24389910953380314,0,False,12,True
CUST_0672,Regular Player,1,VIP_Event,Exclusive event invitation,2024-12-05,179,61.25,129.5,16.6,2,4471.32,4549.94,127.1,3,0.3092,0.4381321185005691,1,False,12,True
CUST_0672,Regular Player,1,Dining_Comp,Free meal vouchers,2024-12-10,174,61.25,129.5,16.6,2,4471.32,4549.94,127.1,3,0.3092,0.18410480314065997,0,False,12,True
CUST_0672,Regular Player,1,VIP_Event,Exclusive event invitation,2025-01-11,142,61.25,129.5,16.6,2,4471.32,4549.94,127.1,3,0.3092,0.5246051018651402,1,True,1,True
CUST_0672,Regular Player,1,VIP_Event,Exclusive event invitation,2025-01-10,143,61.25,129.5,16.6,2,4471.32,4549.94,127.1,3,0.3092,0.4318719866739563,1,False,1,True
CUST_0673,High Roller,0,VIP_Event,Exclusive event invitation,2025-01-29,124,61.91090909090909,191.6336363636364,17.454545454545453,4,10986.64,9320.15,342.59000000000003,3,0.179090909090909,0.5379140527746868,0,False,1,True
CUST_0673,High Roller,0,VIP_Event,Exclusive event invitation,2024-12-11,173,61.91090909090909,191.6336363636364,17.454545454545453,4,10986.64,9320.15,342.59000000000003,3,0.179090909090909,0.6715616520472092,1,False,12,True
CUST_0673,High Roller,0,Cashback,Percentage of losses returned,2024-12-13,171,61.91090909090909,191.6336363636364,17.454545454545453,4,10986.64,9320.15,342.59000000000003,3,0.179090909090909,0.4251951993983767,1,False,12,True
CUST_0673,High Roller,0,VIP_Event,Exclusive event invitation,2025-05-31,2,61.91090909090909,191.6336363636364,17.454545454545453,4,10986.64,9320.15,342.59000000000003,3,0.179090909090909,0.5760267366949292,0,True,5,False
CUST_0673,High Roller,0,Dining_Comp,Free meal vouchers,2024-12-21,163,61.91090909090909,191.6336363636364,17.454545454545453,4,10986.64,9320.15,342.59000000000003,3,0.179090909090909,0.19884642926840557,0,True,12,True
CUST_0674,High Roller,0,Bonus_Match,Match deposit bonus,2025-02-23,99,52.87125,114.8875,14.375,4,6045.18,5739.12,216.37,3,0.306,0.5376374117266597,1,True,2,False
CUST_0674,High Roller,0,Free_Play,Free slot credits,2025-05-26,7,52.87125,114.8875,14.375,4,6045.18,5739.12,216.37,3,0.306,0.4231978413450288,0,False,5,False
CUST_0674,High Roller,0,Bonus_Match,Match deposit bonus,2025-02-04,118,52.87125,114.8875,14.375,4,6045.18,5739.12,216.37,3,0.306,0.6748917776888277,1,False,2,False
CUST_0674,High Roller,0,Cashback,Percentage of losses returned,2025-01-11,142,52.87125,114.8875,14.375,4,6045.18,5739.12,216.37,3,0.306,0.2401061084157502,0,True,1,True
CUST_0675,High Roller,0,Dining_Comp,Free meal vouchers,2025-03-27,67,47.967777777777776,113.92777777777776,17.333333333333332,5,6691.26,6484.84,253.71,3,0.3024444444444444,0.3976248327182437,1,False,3,False
CUST_0675,High Roller,0,Bonus_Match,Match deposit bonus,2024-12-24,160,47.967777777777776,113.92777777777776,17.333333333333332,5,6691.26,6484.84,253.71,3,0.3024444444444444,0.5281321601707109,0,False,12,True
CUST_0675,High Roller,0,Bonus_Match,Match deposit bonus,2025-03-26,68,47.967777777777776,113.92777777777776,17.333333333333332,5,6691.26,6484.84,253.71,3,0.3024444444444444,0.5666736404134112,1,False,3,False
CUST_0675,High Roller,0,Cashback,Percentage of losses returned,2025-04-20,43,47.967777777777776,113.92777777777776,17.333333333333332,5,6691.26,6484.84,253.71,3,0.3024444444444444,0.4236470025200773,0,True,4,False
