session_id,customer_id,ticket_in,ticket_out,session_loss,jackpot_contribution,timestamp
SES_00015830,CUST_0743,998.62,1554.69,0.0,15.69,2024-01-29 21:02:00
SES_00015831,CUST_0743,1117.65,593.27,524.38,40.56,2024-01-04 23:04:00
SES_00015832,CUST_0743,640.17,268.64,371.52,30.74,2024-01-07 05:12:00
SES_00015833,CUST_0744,417.76,250.68,167.08,19.81,2024-01-16 17:58:00
SES_00015834,CUST_0744,1279.63,974.3,305.33,44.51,2024-03-02 18:35:00
SES_00015835,CUST_0744,786.92,408.62,378.3,15.64,2024-02-11 09:50:00
SES_00015836,CUST_0744,742.75,370.31,372.43,26.79,2024-03-30 17:55:00
SES_00015837,CUST_0744,800.6,725.5,75.1,17.61,2024-03-29 06:16:00
SES_00015838,CUST_0744,964.73,379.34,585.39,22.14,2024-03-29 04:05:00
SES_00015839,CUST_0744,1018.81,1250.32,0.0,41.71,2024-01-26 00:56:00
SES_00015840,CUST_0744,1213.25,1731.44,0.0,39.37,2024-01-13 16:09:00
SES_00015841,CUST_0744,717.81,366.42,351.39,28.82,2024-02-22 21:24:00
SES_00015842,CUST_0744,946.65,488.53,458.12,15.07,2024-03-17 22:42:00
SES_00015843,CUST_0744,603.0,855.49,0.0,28.93,2024-02-13 12:06:00
SES_00015844,CUST_0745,1318.71,1386.38,0.0,30.45,2024-02-23 22:51:00
SES_00015845,CUST_0745,545.24,679.57,0.0,16.43,2024-02-04 22:30:00
SES_00015846,CUST_0745,828.19,1223.93,0.0,23.53,2024-01-03 18:37:00
SES_00015847,CUST_0745,490.28,481.24,9.03,24.31,2024-02-12 17:35:00
SES_00015848,CUST_0745,1266.43,698.08,568.34,26.91,2024-02-29 21:23:00
SES_00015849,CUST_0745,783.44,590.62,192.82,16.99,2024-02-22 12:13:00
SES_00015850,CUST_0745,1200.72,707.93,492.8,40.64,2024-02-23 14:26:00
SES_00015851,CUST_0745,1005.75,1330.08,0.0,34.98,2024-02-03 05:47:00
SES_00015852,CUST_0745,312.5,331.77,0.0,15.2,2024-03-25 23:48:00
SES_00015853,CUST_0745,702.92,640.46,62.46,15.69,2024-02-22 19:00:00
SES_00015854,CUST_0746,1226.84,644.38,582.46,59.05,2024-03-19 03:09:00
SES_00015855,CUST_0746,1079.37,722.25,357.12,46.36,2024-03-03 14:54:00
SES_00015856,CUST_0746,987.05,701.17,285.88,44.72,2024-02-15 22:44:00
SES_00015857,CUST_0746,1315.84,678.33,637.51,56.52,2024-02-03 14:50:00
SES_00015858,CUST_0746,484.29,206.24,278.05,4.94,2024-03-01 18:54:00
SES_00015859,CUST_0746,915.98,529.74,386.23,23.81,2024-01-07 15:46:00
SES_00015860,CUST_0746,391.1,463.35,0.0,16.17,2024-01-18 19:15:00
SES_00015861,CUST_0746,706.79,832.29,0.0,15.32,2024-01-17 15:56:00
SES_00015862,CUST_0746,346.58,382.44,0.0,15.04,2024-02-07 22:27:00
SES_00015863,CUST_0746,540.8,360.6,180.21,13.4,2024-03-20 20:57:00
SES_00015864,CUST_0746,864.3,945.49,0.0,32.42,2024-03-29 16:32:00
SES_00015865,CUST_0746,628.71,476.49,152.22,21.15,2024-02-13 06:39:00
SES_00015866,CUST_0746,1126.49,959.35,167.15,55.02,2024-03-11 05:07:00
SES_00015867,CUST_0747,743.21,748.52,0.0,22.91,2024-02-16 02:27:00
SES_00015868,CUST_0747,715.65,504.78,210.87,26.04,2024-03-26 10:39:00
SES_00015869,CUST_0747,1419.6,1148.77,270.83,51.4,2024-02-18 11:08:00
SES_00015870,CUST_0747,763.42,847.39,0.0,33.54,2024-03-22 05:05:00
SES_00015871,CUST_0747,1096.19,1785.69,0.0,12.37,2024-01-01 14:53:00
SES_00015872,CUST_0747,704.07,830.55,0.0,13.92,2024-02-01 14:42:00
SES_00015873,CUST_0747,901.86,755.23,146.63,12.17,2024-02-25 15:34:00
SES_00015874,CUST_0747,885.19,764.85,120.34,40.61,2024-01-26 14:44:00
SES_00015875,CUST_0747,601.78,410.75,191.02,20.1,2024-02-24 11:47:00
SES_00015876,CUST_0747,1020.37,864.89,155.48,20.23,2024-03-09 01:58:00
SES_00015877,CUST_0747,317.22,313.45,3.77,14.62,2024-01-28 08:25:00
SES_00015878,CUST_0747,534.26,527.72,6.54,23.44,2024-03-26 16:48:00
SES_00015879,CUST_0747,628.06,338.55,289.5,20.66,2024-01-07 19:55:00
SES_00015880,CUST_0748,616.57,481.09,135.48,12.63,2024-01-25 02:38:00
SES_00015881,CUST_0748,1362.82,1000.03,362.79,25.62,2024-03-06 09:01:00
SES_00015882,CUST_0748,402.6,630.52,0.0,19.25,2024-03-04 22:22:00
SES_00015883,CUST_0748,943.29,513.11,430.19,16.37,2024-01-01 11:24:00
SES_00015884,CUST_0748,720.62,902.96,0.0,23.5,2024-01-04 22:45:00
SES_00015885,CUST_0748,1321.31,1696.27,0.0,14.85,2024-03-02 09:33:00
SES_00015886,CUST_0748,1148.75,759.63,389.11,26.71,2024-02-19 02:44:00
SES_00015887,CUST_0748,710.66,481.78,228.88,24.33,2024-02-27 05:16:00
SES_00015888,CUST_0748,1366.36,823.98,542.39,54.61,2024-03-16 08:12:00
SES_00015889,CUST_0749,499.05,268.69,230.36,23.4,2024-01-28 11:29:00
SES_00015890,CUST_0749,305.17,137.27,167.9,5.82,2024-02-22 23:53:00
SES_00015891,CUST_0749,811.46,876.66,0.0,9.07,2024-01-15 03:17:00
SES_00015892,CUST_0749,451.66,382.72,68.94,20.46,2024-01-05 23:46:00
SES_00015893,CUST_0749,602.3,734.33,0.0,13.3,2024-01-24 20:01:00
SES_00015894,CUST_0749,1311.95,557.93,754.01,39.36,2024-03-05 21:05:00
SES_00015895,CUST_0749,755.6,638.22,117.37,35.3,2024-01-10 05:25:00
SES_00015896,CUST_0749,335.74,488.39,0.0,11.25,2024-02-03 00:36:00
SES_00015897,CUST_0749,339.4,223.14,116.26,16.88,2024-03-16 06:24:00
SES_00015898,CUST_0749,920.74,1129.03,0.0,25.12,2024-01-28 13:05:00
SES_00015899,CUST_0749,1113.96,696.51,417.46,49.57,2024-03-19 12:11:00
SES_00015900,CUST_0749,956.45,725.36,231.09,37.67,2024-03-15 21:35:00
SES_00015901,CUST_0749,270.34,311.86,0.0,11.51,2024-01-29 22:39:00
SES_00015902,CUST_0749,1055.99,912.15,143.84,38.8,2024-02-06 12:06:00
SES_00015903,CUST_0749,1786.15,1122.38,663.77,65.73,2024-01-06 10:42:00
SES_00015904,CUST_0750,817.7,546.41,271.29,16.71,2024-03-14 22:38:00
SES_00015905,CUST_0750,582.23,691.1,0.0,11.57,2024-03-28 18:03:00
SES_00015906,CUST_0750,618.15,424.89,193.27,22.5,2024-03-06 22:44:00
SES_00015907,CUST_0750,197.37,202.65,0.0,4.66,2024-01-22 08:14:00
SES_00015908,CUST_0750,722.12,597.0,125.12,28.07,2024-01-07 01:56:00
SES_00015909,CUST_0750,720.33,841.17,0.0,11.41,2024-01-06 11:14:00
SES_00015910,CUST_0750,618.8,770.61,0.0,16.06,2024-03-30 21:31:00
SES_00015911,CUST_0750,679.41,838.72,0.0,32.92,2024-02-06 17:27:00
SES_00015912,CUST_0750,1170.6,1443.38,0.0,31.98,2024-02-22 03:36:00
SES_00015913,CUST_0750,961.65,695.41,266.25,34.42,2024-03-17 19:37:00
SES_00015914,CUST_0750,1119.65,766.75,352.91,52.67,2024-03-09 01:35:00
SES_00015915,CUST_0750,360.43,364.21,0.0,14.6,2024-03-29 17:27:00
SES_00015916,CUST_0750,688.72,563.04,125.68,18.2,2024-01-31 09:48:00
SES_00015917,CUST_0750,736.87,1016.02,0.0,34.76,2024-01-02 10:14:00
SES_00015918,CUST_0751,1175.83,1060.73,115.11,43.24,2024-02-06 22:48:00
SES_00015919,CUST_0751,655.2,988.81,0.0,20.92,2024-03-04 20:52:00
SES_00015920,CUST_0751,808.69,490.59,318.1,35.45,2024-02-13 10:39:00
SES_00015921,CUST_0752,582.24,920.54,0.0,11.54,2024-02-18 01:00:00
SES_00015922,CUST_0752,412.34,224.02,188.31,6.64,2024-02-15 09:16:00
SES_00015923,CUST_0752,1044.56,616.18,428.39,34.83,2024-03-29 22:15:00
SES_00015924,CUST_0752,488.9,502.52,0.0,15.55,2024-01-22 12:33:00
SES_00015925,CUST_0752,1283.35,1650.03,0.0,20.23,2024-03-20 01:44:00
SES_00015926,CUST_0752,407.5,497.24,0.0,10.57,2024-01-09 06:26:00
SES_00015927,CUST_0752,176.42,114.84,61.58,7.29,2024-01-26 04:45:00
SES_00015928,CUST_0752,311.18,404.57,0.0,4.02,2024-02-04 14:36:00
SES_00015929,CUST_0752,517.14,585.51,0.0,23.53,2024-01-25 15:30:00
SES_00015930,CUST_0752,439.39,492.65,0.0,21.24,2024-02-27 17:13:00
SES_00015931,CUST_0752,688.91,362.61,326.31,10.28,2024-02-13 09:28:00
SES_00015932,CUST_0753,671.06,526.77,144.29,25.83,2024-02-02 13:41:00
SES_00015933,CUST_0753,612.57,648.04,0.0,9.87,2024-02-25 16:57:00
SES_00015934,CUST_0753,321.26,355.62,0.0,8.5,2024-02-07 18:44:00
SES_00015935,CUST_0753,758.4,622.21,136.19,8.56,2024-02-03 10:37:00
SES_00015936,CUST_0753,525.62,378.98,146.64,15.03,2024-01-15 08:33:00
SES_00015937,CUST_0753,682.86,676.4,6.46,26.58,2024-01-21 00:38:00
SES_00015938,CUST_0753,459.25,286.15,173.1,13.86,2024-01-26 11:18:00
SES_00015939,CUST_0753,1519.82,2384.67,0.0,21.37,2024-02-10 14:15:00
SES_00015940,CUST_0753,310.84,199.85,110.99,5.8,2024-01-11 05:33:00
SES_00015941,CUST_0754,1122.68,1522.94,0.0,39.92,2024-03-18 19:27:00
SES_00015942,CUST_0754,611.74,487.24,124.5,12.04,2024-02-20 01:05:00
SES_00015943,CUST_0754,748.93,738.93,10.0,8.68,2024-02-16 17:35:00
SES_00015944,CUST_0754,745.19,879.86,0.0,13.24,2024-02-15 07:28:00
SES_00015945,CUST_0754,488.89,726.05,0.0,19.45,2024-03-26 03:52:00
SES_00015946,CUST_0754,920.63,1480.7,0.0,19.87,2024-02-13 20:15:00
SES_00015947,CUST_0754,186.03,155.76,30.28,7.67,2024-03-01 07:52:00
SES_00015948,CUST_0754,785.89,994.73,0.0,39.17,2024-01-23 03:11:00
SES_00015949,CUST_0754,945.35,1002.32,0.0,40.21,2024-01-03 12:29:00
SES_00015950,CUST_0755,401.79,284.5,117.29,7.59,2024-02-24 12:05:00
SES_00015951,CUST_0755,1764.6,1337.65,426.95,64.34,2024-03-01 01:03:00
SES_00015952,CUST_0755,1099.12,1722.86,0.0,49.82,2024-02-14 15:08:00
SES_00015953,CUST_0755,114.39,105.43,8.96,3.3,2024-01-08 04:12:00
SES_00015954,CUST_0755,1151.05,581.82,569.23,31.4,2024-03-16 22:29:00
SES_00015955,CUST_0755,390.54,188.72,201.82,13.34,2024-02-21 06:31:00
SES_00015956,CUST_0755,371.73,428.24,0.0,17.84,2024-02-13 16:15:00
SES_00015957,CUST_0755,1244.23,1126.22,118.0,31.71,2024-03-04 07:08:00
SES_00015958,CUST_0755,715.77,359.84,355.92,30.16,2024-01-02 14:49:00
SES_00015959,CUST_0755,405.13,190.26,214.86,9.15,2024-03-20 09:16:00
SES_00015960,CUST_0756,1649.56,1559.82,89.74,17.77,2024-03-16 03:47:00
SES_00015961,CUST_0756,404.99,396.51,8.48,14.06,2024-01-12 16:08:00
SES_00015962,CUST_0756,516.1,432.43,83.67,12.86,2024-03-05 22:39:00
SES_00015963,CUST_0756,1042.25,522.69,519.57,30.91,2024-01-29 22:18:00
SES_00015964,CUST_0756,518.52,805.4,0.0,21.42,2024-02-28 05:57:00
SES_00015965,CUST_0756,522.25,737.95,0.0,14.7,2024-03-02 16:02:00
SES_00015966,CUST_0756,269.38,141.15,128.22,7.02,2024-03-07 15:56:00
SES_00015967,CUST_0756,403.21,385.94,17.27,5.94,2024-01-30 10:25:00
SES_00015968,CUST_0756,370.56,197.04,173.52,9.66,2024-02-24 14:08:00
SES_00015969,CUST_0756,662.31,340.47,321.85,8.16,2024-03-27 03:55:00
SES_00015970,CUST_0757,583.74,719.52,0.0,13.71,2024-02-18 03:21:00
SES_00015971,CUST_0757,666.31,444.44,221.87,20.56,2024-02-22 02:40:00
SES_00015972,CUST_0757,620.45,332.77,287.68,15.52,2024-02-08 13:22:00
SES_00015973,CUST_0757,546.88,688.76,0.0,24.28,2024-01-26 17:01:00
SES_00015974,CUST_0757,633.06,620.46,12.61,20.41,2024-02-28 02:40:00
SES_00015975,CUST_0757,725.69,736.53,0.0,13.28,2024-01-28 12:24:00
SES_00015976,CUST_0757,867.8,1107.6,0.0,18.91,2024-03-16 22:04:00
SES_00015977,CUST_0758,882.67,749.37,133.3,42.61,2024-03-05 14:36:00
SES_00015978,CUST_0758,1020.59,1355.05,0.0,46.74,2024-03-23 15:51:00
SES_00015979,CUST_0758,1433.43,781.97,651.46,65.43,2024-03-20 21:35:00
SES_00015980,CUST_0758,424.17,334.66,89.51,15.18,2024-01-24 03:40:00
SES_00015981,CUST_0758,412.5,463.23,0.0,5.96,2024-03-08 14:10:00
SES_00015982,CUST_0758,388.25,220.77,167.49,19.13,2024-01-25 01:37:00
SES_00015983,CUST_0759,1072.17,899.77,172.4,52.86,2024-01-30 15:07:00
SES_00015984,CUST_0759,355.28,370.99,0.0,5.99,2024-01-27 17:44:00
SES_00015985,CUST_0759,424.7,383.69,41.01,9.38,2024-02-12 07:49:00
SES_00015986,CUST_0759,185.73,165.92,19.8,8.83,2024-03-17 11:18:00
SES_00015987,CUST_0759,1174.62,1235.58,0.0,46.75,2024-01-04 20:40:00
SES_00015988,CUST_0759,1948.74,1162.33,786.41,72.41,2024-01-13 13:40:00
SES_00015989,CUST_0759,773.14,526.57,246.57,32.1,2024-03-24 09:49:00
SES_00015990,CUST_0759,701.71,792.02,0.0,12.43,2024-03-01 16:48:00
SES_00015991,CUST_0759,572.05,553.08,18.97,27.46,2024-01-15 12:10:00
SES_00015992,CUST_0759,1011.8,1683.37,0.0,13.29,2024-03-30 08:40:00
SES_00015993,CUST_0759,1007.86,1157.59,0.0,27.91,2024-01-11 18:31:00
SES_00015994,CUST_0760,1033.76,1016.56,17.2,20.21,2024-01-04 11:25:00
SES_00015995,CUST_0760,1215.18,1065.23,149.95,18.55,2024-03-07 05:30:00
SES_00015996,CUST_0760,750.69,407.31,343.38,21.06,2024-03-08 09:15:00
SES_00015997,CUST_0761,680.47,715.73,0.0,28.62,2024-03-04 15:21:00
SES_00015998,CUST_0761,1560.48,1602.74,0.0,42.33,2024-02-07 22:24:00
SES_00015999,CUST_0761,412.1,532.6,0.0,19.32,2024-03-26 22:47:00
SES_00016000,CUST_0761,532.19,340.01,192.18,7.14,2024-03-10 19:53:00
SES_00016001,CUST_0761,1097.41,1274.92,0.0,25.31,2024-03-21 06:59:00
SES_00016002,CUST_0761,1083.37,714.92,368.45,39.93,2024-02-03 22:27:00
SES_00016003,CUST_0761,849.91,484.76,365.16,27.57,2024-01-15 03:22:00
SES_00016004,CUST_0761,418.48,501.67,0.0,20.84,2024-03-02 19:50:00
SES_00016005,CUST_0761,310.05,288.45,21.59,13.88,2024-02-05 03:38:00
SES_00016006,CUST_0761,362.97,311.56,51.41,13.77,2024-01-18 13:18:00
SES_00016007,CUST_0761,867.73,1000.86,0.0,22.06,2024-03-13 03:51:00
SES_00016008,CUST_0762,534.53,612.68,0.0,6.22,2024-02-10 15:04:00
SES_00016009,CUST_0762,1323.3,677.89,645.41,49.8,2024-02-13 16:48:00
SES_00016010,CUST_0762,1027.25,609.0,418.25,50.14,2024-02-22 09:07:00
SES_00016011,CUST_0762,113.29,138.59,0.0,2.06,2024-01-13 16:30:00
SES_00016012,CUST_0762,884.53,904.92,0.0,39.2,2024-02-08 05:31:00
SES_00016013,CUST_0762,367.3,503.27,0.0,14.38,2024-03-06 08:00:00
SES_00016014,CUST_0762,786.1,666.58,119.52,38.59,2024-03-24 13:46:00
SES_00016015,CUST_0762,694.25,667.25,27.0,18.95,2024-03-06 04:49:00
SES_00016016,CUST_0762,658.56,919.94,0.0,17.84,2024-01-27 10:13:00
SES_00016017,CUST_0762,751.04,726.38,24.66,8.84,2024-02-02 07:51:00
SES_00016018,CUST_0762,440.2,616.9,0.0,20.19,2024-01-02 14:56:00
SES_00016019,CUST_0762,929.47,581.78,347.69,28.28,2024-03-05 12:39:00
SES_00016020,CUST_0763,918.74,1093.37,0.0,19.07,2024-03-15 11:58:00
SES_00016021,CUST_0763,1067.73,574.7,493.03,30.72,2024-01-17 15:15:00
SES_00016022,CUST_0763,585.19,304.25,280.94,13.12,2024-01-27 23:15:00
SES_00016023,CUST_0763,232.38,297.77,0.0,3.26,2024-02-25 01:24:00
SES_00016024,CUST_0763,925.06,1309.85,0.0,17.95,2024-02-02 01:17:00
SES_00016025,CUST_0764,485.51,570.09,0.0,22.0,2024-02-06 20:55:00
SES_00016026,CUST_0764,1004.06,478.46,525.6,15.74,2024-01-27 16:50:00
SES_00016027,CUST_0764,496.75,444.43,52.33,18.71,2024-03-22 08:32:00
SES_00016028,CUST_0764,647.39,507.16,140.22,6.52,2024-03-17 20:46:00
SES_00016029,CUST_0764,678.43,502.27,176.16,27.08,2024-03-11 09:34:00
SES_00016030,CUST_0764,476.78,476.17,0.62,23.05,2024-01-03 21:53:00
SES_00016031,CUST_0764,1094.02,809.04,284.98,26.27,2024-03-01 17:50:00
SES_00016032,CUST_0765,337.37,413.04,0.0,12.81,2024-02-19 16:27:00
SES_00016033,CUST_0765,808.52,550.86,257.66,25.28,2024-03-02 20:39:00
SES_00016034,CUST_0765,1343.95,1306.15,37.8,37.34,2024-01-21 00:48:00
SES_00016035,CUST_0765,1378.45,849.43,529.02,60.18,2024-02-07 14:04:00
SES_00016036,CUST_0765,1004.87,1114.59,0.0,18.05,2024-03-29 23:29:00
SES_00016037,CUST_0765,793.06,862.56,0.0,9.94,2024-03-01 01:19:00
SES_00016038,CUST_0766,551.42,760.48,0.0,16.71,2024-03-14 17:50:00
SES_00016039,CUST_0766,1040.61,513.49,527.12,11.33,2024-02-16 10:07:00
SES_00016040,CUST_0766,545.01,679.24,0.0,7.95,2024-03-14 21:21:00
SES_00016041,CUST_0766,1162.02,1435.19,0.0,19.02,2024-02-14 07:41:00
SES_00016042,CUST_0766,511.61,362.61,148.99,19.95,2024-03-25 16:07:00
SES_00016043,CUST_0766,555.43,598.26,0.0,23.68,2024-03-30 05:05:00
SES_00016044,CUST_0766,519.06,371.71,147.35,11.1,2024-01-07 07:31:00
SES_00016045,CUST_0766,952.22,1197.63,0.0,36.22,2024-01-19 16:49:00
SES_00016046,CUST_0767,1095.62,957.44,138.18,48.37,2024-03-14 19:20:00
SES_00016047,CUST_0767,428.52,339.18,89.34,9.89,2024-02-07 19:15:00
SES_00016048,CUST_0767,369.5,457.51,0.0,9.07,2024-03-12 17:29:00
SES_00016049,CUST_0767,1265.75,1445.28,0.0,50.03,2024-01-23 14:20:00
SES_00016050,CUST_0767,490.37,413.07,77.3,16.74,2024-02-14 07:09:00
SES_00016051,CUST_0767,565.93,677.33,0.0,22.34,2024-01-11 17:01:00
SES_00016052,CUST_0767,350.73,284.82,65.91,15.34,2024-01-18 16:33:00
SES_00016053,CUST_0767,752.91,389.73,363.19,36.0,2024-01-17 12:52:00
SES_00016054,CUST_0767,813.03,508.48,304.55,29.99,2024-01-27 05:57:00
SES_00016055,CUST_0767,1323.64,711.44,612.2,53.6,2024-03-08 05:50:00
SES_00016056,CUST_0767,975.67,995.46,0.0,41.86,2024-02-26 21:01:00
SES_00016057,CUST_0767,788.92,357.53,431.4,12.07,2024-01-18 18:09:00
SES_00016058,CUST_0767,254.0,284.24,0.0,12.57,2024-01-26 23:45:00
SES_00016059,CUST_0768,549.55,445.99,103.56,15.41,2024-03-28 10:07:00
SES_00016060,CUST_0768,1312.36,928.3,384.06,41.19,2024-01-17 01:32:00
SES_00016061,CUST_0768,1213.54,1751.26,0.0,41.47,2024-01-13 07:41:00
SES_00016062,CUST_0769,846.21,384.06,462.15,23.08,2024-01-28 23:34:00
SES_00016063,CUST_0769,587.01,539.42,47.59,9.71,2024-01-09 05:42:00
SES_00016064,CUST_0769,635.79,546.28,89.51,18.15,2024-01-27 20:09:00
SES_00016065,CUST_0769,976.65,523.73,452.93,10.65,2024-03-24 08:03:00
SES_00016066,CUST_0769,924.13,496.13,428.0,45.69,2024-03-12 08:16:00
SES_00016067,CUST_0769,600.02,420.04,179.98,21.57,2024-03-19 04:21:00
SES_00016068,CUST_0769,573.13,459.02,114.11,17.54,2024-02-10 09:33:00
SES_00016069,CUST_0769,656.62,774.79,0.0,21.04,2024-03-22 23:21:00
SES_00016070,CUST_0769,910.81,956.82,0.0,35.83,2024-02-04 23:37:00
SES_00016071,CUST_0769,345.48,173.92,171.56,6.07,2024-02-24 03:23:00
SES_00016072,CUST_0769,197.16,181.49,15.67,8.77,2024-02-06 21:00:00
SES_00016073,CUST_0770,561.73,441.82,119.91,27.75,2024-03-07 10:25:00
SES_00016074,CUST_0770,217.75,229.72,0.0,8.68,2024-02-22 13:35:00
SES_00016075,CUST_0770,501.08,391.61,109.46,6.79,2024-01-30 14:56:00
SES_00016076,CUST_0771,892.47,494.06,398.41,20.23,2024-03-07 20:56:00
SES_00016077,CUST_0771,619.45,659.56,0.0,14.3,2024-03-21 07:10:00
SES_00016078,CUST_0771,863.78,563.01,300.77,8.74,2024-03-12 15:18:00
SES_00016079,CUST_0771,839.54,943.43,0.0,21.8,2024-01-08 08:22:00
SES_00016080,CUST_0771,487.91,637.37,0.0,8.71,2024-02-12 04:29:00
SES_00016081,CUST_0771,1024.95,538.59,486.35,49.95,2024-02-18 06:29:00
SES_00016082,CUST_0772,888.11,924.84,0.0,33.97,2024-02-22 20:53:00
SES_00016083,CUST_0772,776.82,536.1,240.72,32.55,2024-01-25 01:19:00
SES_00016084,CUST_0772,1016.85,1024.28,0.0,25.89,2024-02-15 12:26:00
SES_00016085,CUST_0772,1259.88,1204.94,54.94,17.54,2024-01-23 00:13:00
SES_00016086,CUST_0772,263.33,320.13,0.0,9.69,2024-01-06 07:20:00
SES_00016087,CUST_0772,582.82,623.34,0.0,29.0,2024-03-20 18:09:00
SES_00016088,CUST_0772,1090.11,806.4,283.71,45.18,2024-01-03 22:26:00
SES_00016089,CUST_0773,706.81,649.3,57.51,24.05,2024-03-11 13:33:00
SES_00016090,CUST_0773,1129.87,1126.03,3.85,37.75,2024-02-21 05:57:00
SES_00016091,CUST_0773,218.42,153.89,64.53,7.73,2024-01-31 18:17:00
SES_00016092,CUST_0773,841.42,836.07,5.35,40.51,2024-01-30 03:10:00
SES_00016093,CUST_0773,502.63,302.08,200.55,14.95,2024-01-15 11:22:00
SES_00016094,CUST_0773,582.34,584.93,0.0,7.48,2024-02-14 21:59:00
SES_00016095,CUST_0774,864.38,1117.87,0.0,38.97,2024-02-27 01:13:00
SES_00016096,CUST_0774,162.85,86.08,76.77,7.63,2024-03-09 14:38:00
SES_00016097,CUST_0774,1383.24,918.92,464.32,23.78,2024-02-15 14:55:00
SES_00016098,CUST_0774,892.42,606.22,286.2,16.49,2024-01-10 02:40:00
SES_00016099,CUST_0774,413.63,322.11,91.52,14.32,2024-03-11 15:25:00
SES_00016100,CUST_0774,458.05,522.76,0.0,14.28,2024-03-30 05:00:00
SES_00016101,CUST_0774,537.57,507.27,30.3,5.94,2024-01-24 14:33:00
SES_00016102,CUST_0774,779.24,567.97,211.28,34.2,2024-01-22 09:43:00
SES_00016103,CUST_0774,1008.91,800.39,208.52,27.23,2024-01-11 02:09:00
SES_00016104,CUST_0774,305.45,174.49,130.96,5.77,2024-01-09 04:06:00
SES_00016105,CUST_0774,382.28,433.86,0.0,7.14,2024-03-12 00:52:00
SES_00016106,CUST_0775,659.35,325.78,333.56,29.38,2024-01-27 11:47:00
SES_00016107,CUST_0775,927.64,1054.13,0.0,40.76,2024-03-05 15:59:00
SES_00016108,CUST_0775,1089.31,1161.05,0.0,21.34,2024-01-25 10:27:00
SES_00016109,CUST_0776,268.22,268.39,0.0,9.84,2024-03-04 11:55:00
SES_00016110,CUST_0776,565.96,517.74,48.23,7.45,2024-01-21 17:07:00
SES_00016111,CUST_0776,625.52,467.51,158.02,11.97,2024-02-27 09:40:00
SES_00016112,CUST_0776,567.25,251.47,315.78,18.05,2024-02-09 18:21:00
SES_00016113,CUST_0776,802.81,536.68,266.13,26.71,2024-01-21 20:05:00
SES_00016114,CUST_0777,439.37,232.97,206.4,19.57,2024-03-10 11:11:00
SES_00016115,CUST_0777,1235.36,1527.9,0.0,50.45,2024-02-21 08:10:00
SES_00016116,CUST_0777,352.6,320.35,32.26,7.67,2024-02-01 20:27:00
SES_00016117,CUST_0777,663.54,751.17,0.0,28.58,2024-01-01 18:56:00
SES_00016118,CUST_0777,899.7,556.38,343.33,37.99,2024-01-16 13:13:00
SES_00016119,CUST_0777,614.44,794.13,0.0,14.67,2024-03-15 18:48:00
SES_00016120,CUST_0778,1002.17,1176.94,0.0,34.4,2024-03-20 14:53:00
SES_00016121,CUST_0778,812.41,781.31,31.1,18.47,2024-01-24 18:31:00
SES_00016122,CUST_0778,961.43,529.05,432.38,44.81,2024-03-20 10:52:00
SES_00016123,CUST_0778,325.0,208.02,116.98,6.53,2024-01-08 21:52:00
SES_00016124,CUST_0778,444.36,330.8,113.56,7.25,2024-01-22 07:25:00
SES_00016125,CUST_0778,979.34,1051.68,0.0,20.76,2024-02-05 09:17:00
SES_00016126,CUST_0778,1152.26,872.06,280.2,41.56,2024-02-19 15:24:00
SES_00016127,CUST_0778,1407.33,1731.25,0.0,17.71,2024-01-15 16:20:00
SES_00016128,CUST_0778,926.72,1107.09,0.0,32.23,2024-03-14 18:36:00
SES_00016129,CUST_0778,1642.67,674.73,967.93,55.0,2024-02-07 21:24:00
SES_00016130,CUST_0779,218.6,307.11,0.0,7.39,2024-02-05 05:51:00
SES_00016131,CUST_0779,1201.04,1520.8,0.0,44.37,2024-02-14 23:18:00
SES_00016132,CUST_0779,715.12,506.55,208.57,27.79,2024-03-04 09:49:00
SES_00016133,CUST_0779,490.71,249.51,241.21,23.26,2024-02-17 07:49:00
SES_00016134,CUST_0779,908.66,1138.57,0.0,10.01,2024-01-25 05:59:00
SES_00016135,CUST_0780,601.97,281.48,320.49,18.68,2024-01-28 09:26:00
SES_00016136,CUST_0780,1595.16,1341.44,253.72,28.39,2024-01-03 13:31:00
SES_00016137,CUST_0780,1085.46,495.18,590.28,37.9,2024-02-17 17:06:00
SES_00016138,CUST_0780,633.03,516.89,116.14,30.7,2024-03-18 12:04:00
SES_00016139,CUST_0780,535.23,571.38,0.0,25.12,2024-01-29 22:57:00
SES_00016140,CUST_0780,474.78,365.42,109.37,11.95,2024-01-19 00:05:00
SES_00016141,CUST_0780,1232.26,796.61,435.66,53.61,2024-01-28 00:21:00
SES_00016142,CUST_0780,371.93,242.95,128.98,10.5,2024-01-30 07:07:00
SES_00016143,CUST_0780,111.03,135.59,0.0,2.18,2024-03-26 00:45:00
SES_00016144,CUST_0780,1160.45,1073.78,86.67,51.42,2024-02-22 02:57:00
SES_00016145,CUST_0780,1443.55,1563.51,0.0,53.91,2024-03-01 18:07:00
SES_00016146,CUST_0781,126.64,102.08,24.57,1.86,2024-01-07 19:42:00
SES_00016147,CUST_0781,712.46,743.45,0.0,22.21,2024-02-08 23:50:00
SES_00016148,CUST_0781,995.13,909.97,85.15,38.43,2024-01-20 10:54:00
SES_00016149,CUST_0781,1101.3,758.41,342.89,46.64,2024-01-14 11:52:00
SES_00016150,CUST_0781,594.73,506.46,88.27,12.16,2024-02-25 00:25:00
