customer_id,age,gender,nationality,game_type_diversity,avg_rtp,avg_bet,avg_win,avg_session_duration,ticket_in,ticket_out,avg_loss,jackpot_total,avg_usage_level,zone_diversity,segment,segment_name
CUST_0797,32,Male,Greece,3,90.236,48.921,42.751999999999995,19.1,7278.28,6209.24,133.98600000000002,246.98,0.2239,5,0,High Roller
CUST_0798,26,Female,Bulgaria,3,91.78,60.09375,61.04625,18.5,7074.07,7295.27,128.67875,210.48,0.33437500000000003,4,0,High Roller
CUST_0799,28,Male,Azerbaijan,3,91.65307692307692,53.02230769230769,47.94307692307692,18.76923076923077,10654.24,9795.05,119.56769230769231,285.39,0.30630769230769234,5,0,High Roller
CUST_0800,38,Male,Germany,3,91.12,71.9325,69.81,13.25,4056.2599999999998,3936.4599999999996,150.8875,92.39,0.2315,2,1,Regular Player
CUST_0801,48,Male,Netherlands,3,93.221,49.707,48.409000000000006,18.7,7578.29,6834.360000000001,116.06300000000002,178.10999999999999,0.1615,5,0,High Roller
CUST_0802,53,Male,Greece,3,91.88125,46.88375,39.61125,19.0,5375.9400000000005,4554.93,134.23000000000002,187.82,0.23349999999999999,3,1,Regular Player
CUST_0803,52,Female,Netherlands,3,91.3325,48.5725,39.74375,18.125,6152.92,4753.1900000000005,197.28750000000002,161.93,0.270125,3,1,Regular Player
CUST_0804,29,Male,Turkey,3,91.97357142857142,60.68642857142857,53.041428571428575,15.357142857142858,13038.75,11552.019999999999,199.6107142857143,379.51,0.24428571428571427,4,0,High Roller
CUST_0805,51,Female,Turkey,3,92.05866666666667,50.472,44.11933333333333,17.4,11218.470000000001,10064.44,149.934,292.63,0.2439333333333333,5,0,High Roller
CUST_0806,43,Female,Netherlands,3,91.25,41.81,44.28,19.666666666666668,5031.56,5463.03,25.85666666666667,128.22,0.2313333333333333,4,1,Regular Player
CUST_0807,26,Male,Bulgaria,3,90.52642857142857,45.183571428571426,41.07142857142857,18.0,9310.61,8513.61,103.84928571428573,310.89,0.30592857142857144,5,0,High Roller
CUST_0808,38,Male,Turkey,2,91.90714285714286,57.644285714285715,54.33,19.857142857142858,6627.6900000000005,5725.33,215.10285714285715,116.34,0.31542857142857145,3,1,Regular Player
CUST_0809,39,Female,Kosovo,2,89.8625,52.3125,43.53,21.0,2875.98,2100.52,193.865,56.18,0.12975,3,1,Regular Player
CUST_0810,37,Male,Kosovo,3,90.44142857142857,54.739285714285714,45.69214285714286,16.357142857142858,11074.92,9506.95,154.46214285714288,274.02,0.2745714285714286,5,0,High Roller
CUST_0811,43,Male,Bulgaria,3,91.50666666666666,48.98466666666666,46.3,20.066666666666666,10544.18,10547.65,92.41933333333333,294.44,0.27786666666666665,5,0,High Roller
CUST_0812,44,Male,Bulgaria,3,91.94777777777777,56.82888888888889,45.79333333333333,12.666666666666666,7684.74,6232.31,190.16333333333333,213.18,0.30433333333333334,4,0,High Roller
CUST_0813,35,Female,Turkey,3,91.315,45.653333333333336,41.15833333333333,21.666666666666668,3646.83,3293.84,96.22666666666667,129.35,0.31633333333333336,3,1,Regular Player
CUST_0814,28,Female,Netherlands,3,90.4509090909091,45.550909090909094,29.523636363636363,15.454545454545455,8009.05,4846.41,298.14,179.11,0.252,4,0,High Roller
CUST_0815,39,Male,Turkey,3,89.60857142857142,52.63428571428572,48.74714285714286,17.714285714285715,5437.92,4784.18,123.57857142857142,205.12,0.3504285714285715,4,0,High Roller
CUST_0816,51,Female,Kosovo,3,91.97083333333335,55.725,55.0325,21.916666666666668,10243.34,10519.109999999999,82.52583333333332,234.60999999999999,0.25233333333333335,4,0,High Roller
CUST_0817,32,Male,Azerbaijan,3,90.91799999999999,51.505333333333326,49.72666666666667,19.0,11079.28,10335.22,94.55799999999999,309.06,0.32433333333333336,5,0,High Roller
CUST_0818,21,Female,Azerbaijan,3,92.39833333333333,34.696666666666665,38.45666666666667,18.0,3168.62,3521.24,0.17166666666666666,81.47,0.311,4,1,Regular Player
CUST_0819,40,Male,Netherlands,3,91.97166666666668,53.93,52.71666666666667,17.0,9859.74,10159.46,85.30916666666667,316.42,0.2920833333333333,5,0,High Roller
CUST_0820,51,Male,Germany,3,91.04866666666666,53.68933333333334,48.874,12.8,12113.36,11426.92,129.20466666666667,348.32,0.25453333333333333,4,0,High Roller
CUST_0821,31,Male,Kosovo,3,91.21461538461539,49.23615384615385,45.44692307692307,15.23076923076923,9702.39,9044.13,139.26307692307694,267.75,0.2942307692307692,5,0,High Roller
CUST_0822,21,Male,Kosovo,3,91.958,51.30533333333333,41.922000000000004,14.8,10411.94,9057.93,151.774,334.9,0.36973333333333336,5,0,High Roller
CUST_0823,44,Male,Kosovo,3,92.05142857142857,49.722857142857144,42.809285714285714,16.571428571428573,10849.03,9263.35,191.35714285714286,313.65,0.3362142857142857,5,0,High Roller
CUST_0824,41,Female,Turkey,3,89.90333333333332,58.544999999999995,50.399166666666666,16.416666666666668,9742.8,8254.960000000001,154.6775,279.89,0.27591666666666664,5,0,High Roller
CUST_0825,39,Female,Greece,3,89.725,54.77,53.79,17.0,3348.0,3632.2000000000003,129.815,91.96000000000001,0.2645,4,1,Regular Player
CUST_0826,21,Male,Azerbaijan,3,92.2,43.41818181818182,44.16909090909091,16.545454545454547,6682.56,6446.2,81.57363636363637,201.17000000000002,0.38572727272727275,4,0,High Roller
CUST_0827,33,Female,Germany,2,93.614,43.284,43.648,14.6,3483.76,3598.2,65.83200000000001,144.76,0.2636,3,1,Regular Player
CUST_0828,35,Male,Greece,3,91.438,48.914,46.90466666666667,16.0,10525.78,10358.68,78.682,352.92,0.3222,4,0,High Roller
CUST_0829,22,Male,Netherlands,3,91.56166666666667,47.09833333333333,45.4175,17.75,8748.56,8235.82,106.1275,262.57,0.34108333333333335,4,0,High Roller
CUST_0830,36,Male,Turkey,3,90.76111111111112,49.58111111111111,42.50888888888889,21.444444444444443,6440.75,5257.219999999999,151.35222222222222,165.37,0.2281111111111111,5,0,High Roller
CUST_0831,50,Female,Bulgaria,3,89.92857142857143,41.19714285714286,33.089285714285715,18.714285714285715,9033.89,7524.32,144.07214285714286,239.81,0.3220714285714286,4,0,High Roller
CUST_0832,33,Female,Germany,3,90.958,47.811,45.529999999999994,17.8,7178.76,7124.639999999999,94.63,217.22,0.2955,5,0,High Roller
CUST_0833,51,Female,Turkey,3,90.5975,70.515,54.525,16.25,4313.55,3337.03,262.83250000000004,130.09,0.50625,4,0,High Roller
CUST_0834,30,Female,Bulgaria,3,89.63625,43.2425,33.70625,20.625,4940.91,3966.93,146.67374999999998,131.01,0.29775,4,1,Regular Player
CUST_0835,27,Male,Greece,3,90.485,60.482499999999995,63.935833333333335,15.916666666666666,10535.76,10559.47,92.54333333333334,315.97,0.30224999999999996,4,0,High Roller
CUST_0836,34,Female,Turkey,3,92.27111111111111,58.04555555555555,55.28111111111111,18.0,8404.81,7859.8,140.3522222222222,235.41,0.20077777777777778,4,0,High Roller
CUST_0837,47,Male,Germany,3,91.8690909090909,58.85363636363636,58.22545454545455,15.909090909090908,10207.96,10488.34,84.19363636363636,248.62,0.23963636363636365,4,0,High Roller
CUST_0838,36,Male,Germany,3,91.65166666666666,60.524166666666666,58.52916666666667,18.416666666666668,10930.57,10485.95,160.83,394.62,0.3016666666666667,4,0,High Roller
CUST_0839,26,Male,Bulgaria,3,91.53,49.85142857142857,43.63285714285714,17.857142857142858,4887.86,4404.13,124.44142857142857,124.87,0.31542857142857145,3,1,Regular Player
CUST_0840,44,Male,Turkey,3,92.49,48.97777777777778,44.736666666666665,19.11111111111111,6128.719999999999,5971.03,112.97666666666667,221.29000000000002,0.20155555555555557,5,0,High Roller
CUST_0841,47,Male,Azerbaijan,3,91.33866666666667,44.134,40.61933333333333,17.266666666666666,9713.99,8013.35,133.76466666666667,270.53,0.32280000000000003,5,0,High Roller
CUST_0842,47,Female,Netherlands,3,90.70333333333333,50.45,43.93533333333333,16.533333333333335,10837.5,9846.09,145.06466666666668,296.36,0.2848,5,0,High Roller
CUST_0843,39,Female,Greece,3,92.03642857142857,51.29071428571428,42.24142857142857,16.857142857142858,10228.8,8855.91,142.27642857142857,291.8,0.2998571428571429,4,0,High Roller
CUST_0844,36,Female,Germany,3,91.485,55.7175,48.22,10.5,3677.29,3019.13,195.565,136.38,0.391,3,1,Regular Player
CUST_0845,24,Male,Azerbaijan,3,91.33099999999999,58.291999999999994,54.616,16.3,8766.57,8006.84,139.248,251.5,0.3223,4,0,High Roller
CUST_0846,26,Male,Bulgaria,3,92.2625,57.0175,43.652499999999996,19.0,3834.7999999999997,2963.73,260.5625,89.14,0.23174999999999998,4,1,Regular Player
CUST_0847,42,Male,Greece,3,91.59214285714286,48.545,46.86071428571428,15.714285714285714,9588.86,10091.91,75.89285714285714,266.34,0.23407142857142857,5,0,High Roller
CUST_0848,33,Male,Greece,3,90.28066666666668,57.70666666666667,48.001999999999995,16.0,13277.550000000001,11737.49,148.90533333333332,357.43,0.3174666666666666,5,0,High Roller
CUST_0849,25,Male,Turkey,3,92.35909090909091,39.35545454545455,41.96727272727273,14.909090909090908,5799.09,6267.889999999999,43.01181818181818,179.14000000000001,0.28236363636363637,5,0,High Roller
CUST_0850,26,Male,Greece,3,91.72250000000001,53.095,48.63833333333333,15.166666666666666,9453.45,7902.070000000001,157.00583333333333,311.68,0.27708333333333335,5,0,High Roller
CUST_0851,33,Male,Germany,3,91.478,42.88,51.138,11.2,3113.18,3568.92,20.122,104.03,0.2032,4,1,Regular Player
CUST_0852,32,Female,Turkey,3,93.46000000000001,51.96,49.64999999999999,19.571428571428573,5083.78,4882.3,107.89285714285714,150.3,0.24857142857142858,5,0,High Roller
CUST_0853,36,Male,Germany,2,88.59333333333332,74.65666666666667,58.10333333333333,15.333333333333334,3436.62,3016.74,213.8033333333333,109.72,0.262,3,1,Regular Player
CUST_0854,31,Male,Turkey,3,91.91714285714285,36.19285714285714,31.27857142857143,18.0,4074.41,3558.0099999999998,149.6442857142857,142.23000000000002,0.30414285714285716,5,0,High Roller
CUST_0855,28,Female,Kosovo,3,91.385,49.285714285714285,40.29357142857143,16.142857142857142,10635.59,8650.89,165.73285714285717,304.95,0.29628571428571426,5,0,High Roller
CUST_0856,37,Male,Greece,3,91.28357142857143,52.19357142857143,39.707857142857144,17.5,10500.51,8156.99,184.60714285714286,333.74,0.24228571428571427,4,0,High Roller
CUST_0857,23,Female,Germany,3,91.96428571428571,51.78785714285714,47.315,19.357142857142858,11654.49,10932.64,116.00785714285715,370.54,0.1767857142857143,5,0,High Roller
CUST_0858,36,Male,Greece,3,90.86533333333334,40.97533333333333,38.37800000000001,19.6,9467.29,9081.2,98.64733333333334,315.88,0.23386666666666667,5,0,High Roller
CUST_0859,31,Female,Turkey,3,92.535,45.449999999999996,50.22625,16.625,5084.4,5650.58,48.8275,147.73,0.315125,3,1,Regular Player
CUST_0860,42,Male,Greece,3,91.88333333333334,58.91066666666667,57.406,17.866666666666667,13296.34,13095.14,76.16466666666666,427.39,0.2950666666666667,5,0,High Roller
CUST_0861,27,Female,Netherlands,3,91.39733333333334,55.94266666666667,48.348,18.133333333333333,12735.37,11494.78,175.072,329.41,0.2657333333333333,4,0,High Roller
CUST_0862,21,Female,Turkey,3,91.90214285714286,49.81642857142857,41.269999999999996,15.214285714285714,9769.74,8139.88,159.0007142857143,294.36,0.225,5,0,High Roller
CUST_0863,43,Male,Germany,3,92.221,50.872,49.754000000000005,18.2,6430.68,6283.28,78.09200000000001,169.39,0.2812,5,0,High Roller
CUST_0864,33,Male,Bulgaria,3,91.58500000000001,46.503571428571426,40.487857142857145,15.714285714285714,9685.2,8780.460000000001,141.3592857142857,312.19,0.2387142857142857,5,0,High Roller
CUST_0865,39,Male,Azerbaijan,3,91.16444444444444,57.15111111111111,59.94444444444444,16.77777777777778,8040.96,7969.4,65.91333333333334,211.23000000000002,0.23922222222222222,4,0,High Roller
CUST_0866,35,Female,Netherlands,3,91.6842857142857,52.28142857142858,41.955714285714286,18.142857142857142,5539.76,4581.57,142.59428571428572,204.19,0.25971428571428573,4,0,High Roller
CUST_0867,29,Male,Bulgaria,3,91.90333333333332,45.35,41.63666666666667,23.5,3826.27,3418.37,74.34333333333333,71.30000000000001,0.3303333333333333,3,1,Regular Player
CUST_0868,29,Female,Azerbaijan,3,91.62333333333333,47.79666666666667,39.79666666666667,11.88888888888889,6820.8099999999995,5782.42,163.96999999999997,222.94,0.24555555555555555,5,0,High Roller
CUST_0869,46,Male,Greece,2,93.705,31.494999999999997,33.9075,21.75,1644.44,1618.9,69.2425,23.4,0.27625,2,1,Regular Player
CUST_0870,42,Male,Germany,3,90.26384615384616,43.88307692307693,38.68769230769231,15.0,8060.6,6784.45,119.4530769230769,226.68,0.29284615384615387,5,0,High Roller
CUST_0871,44,Male,Azerbaijan,3,90.80333333333333,44.71,40.63166666666667,17.0,4016.2200000000003,3819.17,98.71333333333332,126.95,0.226,3,1,Regular Player
CUST_0872,34,Male,Bulgaria,3,91.34307692307692,51.08846153846154,45.24846153846154,20.46153846153846,10727.49,9266.99,152.52384615384614,358.85,0.28446153846153843,4,0,High Roller
CUST_0873,36,Male,Turkey,3,91.12777777777778,49.88666666666667,44.75555555555556,16.666666666666668,7003.28,5848.25,142.3466666666667,226.44,0.27322222222222226,4,0,High Roller
CUST_0874,35,Male,Turkey,3,92.50285714285714,66.00285714285714,72.41285714285713,19.142857142857142,6217.28,6745.52,17.39,165.23000000000002,0.3217142857142857,4,0,High Roller
CUST_0875,31,Female,Azerbaijan,3,91.3575,58.5075,58.685,15.125,6230.25,5863.16,115.49125000000001,208.94,0.183,5,0,High Roller
CUST_0876,43,Male,Germany,3,92.01,52.28818181818181,48.83454545454546,17.363636363636363,10015.13,8944.65,131.82545454545453,284.21,0.2513636363636364,4,0,High Roller
CUST_0877,38,Male,Greece,3,91.49076923076925,52.651538461538465,51.62461538461538,14.692307692307692,9405.95,9916.460000000001,103.19153846153846,286.03,0.30053846153846153,5,0,High Roller
CUST_0878,36,Male,Greece,3,91.31666666666666,45.94166666666666,47.946666666666665,15.666666666666666,4272.1,4413.89,94.915,168.88,0.30716666666666664,4,1,Regular Player
CUST_0879,32,Female,Greece,3,91.511,47.394999999999996,44.75,18.3,6691.53,6380.55,84.861,213.55,0.2502,4,0,High Roller
CUST_0880,36,Male,Germany,3,92.32818181818182,46.83363636363637,42.842727272727274,18.636363636363637,6880.09,6125.5199999999995,94.33363636363637,143.09,0.3439090909090909,4,0,High Roller
CUST_0881,31,Male,Bulgaria,3,90.08888888888889,58.55111111111111,61.41444444444445,15.666666666666666,7987.68,8670.18,52.45333333333333,243.54,0.24288888888888888,5,0,High Roller
CUST_0882,35,Male,Turkey,3,91.51899999999999,46.247,41.47,16.6,6672.3099999999995,5621.04,149.67000000000002,197.22,0.3079,4,0,High Roller
CUST_0883,26,Male,Netherlands,3,92.32222222222222,59.486666666666665,68.09777777777778,21.0,8233.11,9220.27,62.19777777777777,214.89,0.25033333333333335,4,0,High Roller
CUST_0884,37,Male,Kosovo,3,91.422,44.39,40.769999999999996,17.733333333333334,10185.35,9537.53,114.87933333333334,260.52,0.22726666666666664,5,0,High Roller
CUST_0885,47,Female,Kosovo,3,91.37133333333333,55.361999999999995,54.803999999999995,19.733333333333334,12634.43,12154.369999999999,82.71933333333332,332.31,0.25133333333333335,5,0,High Roller
CUST_0886,21,Male,Kosovo,3,91.232,50.59866666666667,54.602,16.8,10840.39,11992.01,78.04733333333334,329.27,0.26306666666666667,5,0,High Roller
CUST_0887,30,Female,Azerbaijan,3,90.32428571428571,61.86714285714286,45.98285714285714,19.142857142857142,6573.6,4895.75,313.0628571428571,221.64,0.317,4,0,High Roller
CUST_0888,35,Male,Azerbaijan,3,90.23222222222222,41.79333333333333,35.95666666666667,14.11111111111111,5905.59,5117.99,132.62555555555554,178.0,0.2611111111111111,5,0,High Roller
CUST_0889,35,Male,Netherlands,3,91.58222222222223,45.025555555555556,40.94111111111111,20.88888888888889,5671.52,4866.92,134.45777777777778,215.59,0.20766666666666667,5,0,High Roller
CUST_0890,45,Male,Greece,2,92.7,41.21333333333333,39.39,18.666666666666668,2115.25,1992.88,76.66,45.870000000000005,0.36833333333333335,2,1,Regular Player
CUST_0891,54,Male,Netherlands,3,90.07076923076923,47.074615384615385,41.353846153846156,16.0,9736.06,8847.74,140.55307692307693,293.08,0.32284615384615384,5,0,High Roller
CUST_0892,29,Male,Turkey,3,92.05866666666667,61.924,61.826,15.066666666666666,14950.66,15272.42,112.28066666666668,431.96,0.2551333333333333,5,2,Casual Gambler
CUST_0893,40,Male,Turkey,3,91.44642857142857,49.267857142857146,43.690714285714286,15.071428571428571,10111.529999999999,8643.18,157.19571428571427,329.32,0.22757142857142856,4,0,High Roller
CUST_0894,44,Male,Bulgaria,3,91.94000000000001,45.525,38.56071428571429,13.928571428571429,9997.4,8680.91,157.11928571428572,268.03,0.3350714285714286,5,0,High Roller
CUST_0895,35,Male,Greece,3,91.60666666666667,55.09777777777778,41.77,18.88888888888889,7970.139999999999,5995.48,219.40666666666664,208.37,0.289,5,0,High Roller
CUST_0896,40,Male,Turkey,2,92.5375,61.13,60.055,19.75,4029.95,3695.46,103.22,152.05,0.246,2,1,Regular Player
CUST_0897,31,Female,Bulgaria,3,90.69111111111111,61.13777777777778,53.85111111111111,13.777777777777779,7447.58,6438.32,137.72666666666666,216.68,0.24622222222222223,4,0,High Roller
CUST_0898,21,Female,Kosovo,3,93.11222222222221,51.30555555555556,50.593333333333334,16.333333333333332,7141.889999999999,7628.65,98.82222222222224,246.48,0.37955555555555553,5,0,High Roller
CUST_0899,47,Male,Turkey,3,91.61333333333333,47.70222222222222,48.58555555555555,19.11111111111111,6101.62,6284.8,89.11888888888888,153.81,0.41844444444444445,4,0,High Roller
CUST_0900,35,Female,Turkey,3,90.49153846153845,50.355384615384615,37.78,19.846153846153847,9715.369999999999,7136.59,213.05999999999997,320.31,0.3283846153846154,5,0,High Roller
CUST_0901,41,Male,Greece,3,91.599,55.126,41.989,19.8,8656.2,6756.379999999999,242.339,308.38,0.2298,5,0,High Roller
CUST_0902,28,Female,Turkey,3,92.33099999999999,43.294,40.438,17.1,6324.78,6238.45,100.326,160.1,0.3906,5,0,High Roller
CUST_0903,36,Female,Kosovo,3,91.20214285714285,55.82357142857143,48.16142857142857,17.357142857142858,11599.49,9989.37,184.91428571428574,341.58,0.25435714285714284,5,0,High Roller
CUST_0904,43,Male,Azerbaijan,3,91.00666666666666,45.025,45.30833333333334,20.666666666666668,4028.48,3651.53,126.87666666666667,108.11,0.22083333333333333,4,1,Regular Player
CUST_0905,38,Female,Germany,3,90.55875,47.28875,42.65375,18.5,5450.79,5036.29,163.38750000000002,175.3,0.19287500000000002,4,0,High Roller
CUST_0906,41,Male,Greece,3,91.978,41.106,42.022,15.0,2404.96,2286.33,39.05,71.4,0.194,4,1,Regular Player
CUST_0907,50,Male,Kosovo,3,91.032,53.505333333333326,46.20066666666666,17.0,10162.79,8208.34,136.24466666666666,348.09000000000003,0.30086666666666667,4,0,High Roller
CUST_0908,21,Male,Bulgaria,3,92.15818181818182,58.29818181818182,50.721818181818186,16.818181818181817,8551.5,7156.57,133.66636363636363,294.91,0.33790909090909094,4,0,High Roller
CUST_0909,21,Female,Kosovo,3,90.43666666666667,53.96333333333333,54.2225,13.333333333333334,9163.64,9482.15,103.76666666666667,285.21,0.28733333333333333,4,0,High Roller
CUST_0910,40,Male,Greece,3,94.13666666666666,38.626666666666665,28.506666666666664,19.666666666666668,1740.4900000000002,1303.91,145.52666666666667,57.76,0.438,1,1,Regular Player
CUST_0911,36,Male,Netherlands,2,90.66714285714286,47.27571428571429,46.76571428571429,18.142857142857142,5315.54,5188.26,80.21714285714286,149.12,0.3322857142857143,4,1,Regular Player
CUST_0912,48,Female,Turkey,3,90.45,59.99714285714286,51.02428571428572,15.714285714285714,5978.16,5415.82,130.4442857142857,187.63,0.25757142857142856,4,0,High Roller
CUST_0913,24,Female,Greece,3,91.66357142857143,53.50928571428572,43.222142857142856,12.857142857142858,11627.64,9385.89,181.87071428571429,316.72,0.22385714285714284,5,0,High Roller
CUST_0914,44,Female,Azerbaijan,3,91.57777777777778,39.21,34.76555555555555,15.555555555555555,5573.97,4790.0,131.41,174.75,0.35355555555555557,4,1,Regular Player
CUST_0915,36,Male,Kosovo,2,90.592,47.92999999999999,42.902,13.0,3438.83,3083.87,104.45,124.76,0.24100000000000002,2,1,Regular Player
CUST_0916,30,Male,Turkey,3,91.6125,51.41916666666666,45.855,18.166666666666668,8412.05,7716.41,125.53833333333334,246.97,0.23066666666666666,3,0,High Roller
CUST_0917,46,Male,Turkey,2,91.435,47.907500000000006,48.06,23.0,2472.4700000000003,2290.58,96.845,70.13,0.363,3,1,Regular Player
CUST_0918,33,Male,Azerbaijan,3,90.452,65.985,58.04,19.4,9425.36,7624.9,211.531,258.05,0.2941,5,0,High Roller
CUST_0919,33,Female,Netherlands,3,91.14923076923077,47.41076923076923,40.63153846153846,16.846153846153847,9159.43,7644.26,164.6769230769231,229.15,0.24707692307692306,5,0,High Roller
CUST_0920,43,Female,Bulgaria,3,91.25888888888889,44.44777777777777,33.24666666666667,16.666666666666668,5710.0599999999995,4340.13,175.54666666666668,141.97,0.2623333333333333,4,1,Regular Player
CUST_0921,40,Male,Greece,3,91.27090909090909,47.96272727272728,38.334545454545456,17.181818181818183,7353.13,5680.09,187.1681818181818,224.32,0.21963636363636363,4,0,High Roller
CUST_0922,30,Male,Turkey,3,90.60846153846154,44.04230769230769,35.215384615384615,18.615384615384617,9073.470000000001,7689.280000000001,136.31615384615384,233.72,0.2766923076923077,4,0,High Roller
CUST_0923,29,Male,Netherlands,3,90.5657142857143,45.027142857142856,39.65714285714286,18.071428571428573,10093.57,8714.89,125.41499999999999,322.99,0.24028571428571427,5,0,High Roller
CUST_0924,27,Male,Greece,3,92.9057142857143,56.35785714285714,51.33857142857143,15.714285714285714,12377.98,10284.64,175.49714285714285,412.8,0.30792857142857144,5,0,High Roller
CUST_0925,33,Female,Kosovo,3,91.53999999999999,53.491,48.499,17.9,7470.82,6961.67,135.267,219.62,0.3357,5,0,High Roller
CUST_0926,29,Male,Bulgaria,3,92.35066666666667,50.669999999999995,46.720666666666666,17.8,12399.550000000001,11379.51,119.12866666666667,365.58,0.31339999999999996,5,0,High Roller
CUST_0927,49,Female,Greece,3,92.02333333333333,54.94733333333333,47.02733333333333,17.666666666666668,13094.47,12519.32,130.488,475.29,0.3278666666666667,5,0,High Roller
CUST_0928,39,Male,Turkey,3,92.74666666666667,43.82,46.07333333333333,18.0,2217.16,2250.16,17.75,49.8,0.38566666666666666,3,1,Regular Player
CUST_0929,28,Male,Turkey,3,89.95727272727272,52.57181818181818,42.35363636363636,14.272727272727273,8674.31,6956.42,191.97818181818184,300.71999999999997,0.2833636363636364,5,0,High Roller
CUST_0930,25,Female,Kosovo,3,91.90666666666668,52.5,42.53,14.75,9829.869999999999,7690.1,201.77166666666668,323.39,0.27191666666666664,5,0,High Roller
CUST_0931,34,Male,Bulgaria,2,90.20666666666666,67.19666666666667,64.73333333333333,21.666666666666668,3167.99,3103.49,109.50999999999999,74.65,0.3133333333333333,3,1,Regular Player
CUST_0932,25,Male,Netherlands,3,93.28857142857143,48.04714285714285,49.71142857142858,18.285714285714285,5267.2300000000005,4958.99,87.30571428571429,145.63,0.3588571428571429,3,1,Regular Player
CUST_0933,26,Male,Netherlands,3,90.798,37.784000000000006,36.418,15.2,2206.09,2032.37,59.838,56.39,0.2814,2,1,Regular Player
CUST_0934,36,Male,Kosovo,3,92.73266666666667,52.74066666666667,48.01199999999999,17.133333333333333,12294.4,10946.56,169.74866666666668,357.49,0.2732,4,0,High Roller
CUST_0935,53,Male,Greece,3,91.17785714285715,45.392857142857146,47.582857142857144,14.857142857142858,9382.57,10070.21,53.760714285714286,217.24,0.3043571428571429,5,0,High Roller
CUST_0936,42,Male,Turkey,3,91.925,53.795,47.355000000000004,22.0,8098.03,7276.429999999999,157.475,228.09,0.346,5,0,High Roller
CUST_0937,40,Female,Turkey,3,91.4375,43.229166666666664,38.48,14.166666666666666,7610.74,7411.38,100.44333333333333,207.86,0.3005,5,0,High Roller
CUST_0938,29,Female,Azerbaijan,3,91.74000000000001,37.919999999999995,35.21666666666666,14.0,1573.01,1435.6,76.49666666666667,43.77,0.126,3,1,Regular Player
CUST_0939,35,Female,Greece,3,91.61625,49.83625,46.85,17.375,6159.5599999999995,5911.37,126.59875,233.24,0.243,4,0,High Roller
CUST_0940,49,Male,Bulgaria,3,91.11846153846153,62.88999999999999,51.92230769230769,17.23076923076923,12586.99,9997.67,234.70615384615382,364.27,0.3160769230769231,5,0,High Roller
CUST_0941,59,Female,Netherlands,3,90.90785714285714,50.89928571428572,48.56785714285714,17.642857142857142,9903.619999999999,8954.3,95.89999999999999,282.67,0.20992857142857144,4,0,High Roller
CUST_0942,37,Female,Kosovo,3,91.0653846153846,41.67307692307692,39.73307692307692,22.0,8391.53,8030.61,75.05000000000001,288.73,0.2543076923076923,5,0,High Roller
CUST_0943,24,Male,Netherlands,3,91.61461538461539,47.926923076923075,49.13153846153846,16.23076923076923,9597.630000000001,10361.32,59.285384615384615,310.85,0.31484615384615383,5,0,High Roller
CUST_0944,43,Male,Kosovo,3,92.03999999999999,44.176923076923075,44.660000000000004,17.923076923076923,8512.380000000001,9264.45,50.053076923076915,260.61,0.27792307692307694,4,0,High Roller
CUST_0945,25,Male,Bulgaria,3,90.48888888888888,38.62555555555556,38.81666666666667,17.444444444444443,5052.6,5429.139999999999,31.571111111111108,157.36,0.3278888888888889,5,0,High Roller
CUST_0946,44,Male,Greece,3,90.03266666666667,48.967999999999996,39.614000000000004,13.933333333333334,10357.9,7861.96,192.47066666666666,279.76,0.2704666666666667,5,0,High Roller
CUST_0947,32,Female,Netherlands,3,92.43384615384615,51.96846153846154,37.669230769230765,16.0,9487.17,7031.0,199.51076923076923,312.51,0.1849230769230769,5,0,High Roller
CUST_0948,25,Male,Turkey,3,90.8,55.396,45.11,20.4,4118.22,3019.33,219.78000000000003,151.37,0.32459999999999994,3,1,Regular Player
CUST_0949,45,Male,Bulgaria,2,90.366,46.812,31.398000000000003,18.4,3396.7799999999997,2403.9900000000002,237.334,104.19999999999999,0.1818,4,1,Regular Player
CUST_0950,39,Female,Turkey,3,91.75583333333333,55.06166666666667,49.958333333333336,14.416666666666666,9356.22,8901.43,96.71833333333335,337.49,0.31783333333333336,5,0,High Roller
CUST_0951,39,Female,Germany,3,92.34466666666667,41.77466666666667,36.983333333333334,19.933333333333334,9857.47,9111.5,134.504,328.74,0.2816,5,0,High Roller
CUST_0952,44,Female,Azerbaijan,3,90.674,63.286,52.67999999999999,15.8,3642.06,3100.86,174.988,88.42,0.351,2,1,Regular Player
CUST_0953,39,Male,Greece,2,92.28,47.86,40.215,16.75,2816.1800000000003,2670.46,49.835,122.16,0.32975,3,1,Regular Player
CUST_0954,43,Female,Germany,3,91.33999999999999,40.48444444444445,37.33111111111111,14.0,5993.17,5634.29,135.0388888888889,204.41,0.29788888888888887,4,0,High Roller
CUST_0955,41,Female,Turkey,3,91.06466666666667,51.622,46.226,20.4,11192.17,9672.11,152.82999999999998,318.28,0.31093333333333334,4,0,High Roller
CUST_0956,33,Female,Turkey,3,91.6907142857143,55.09928571428571,49.07142857142857,14.714285714285714,11602.9,10498.11,115.89642857142857,312.72,0.2938571428571429,5,0,High Roller
CUST_0957,42,Female,Bulgaria,3,92.53769230769231,52.98769230769231,47.38384615384616,13.76923076923077,9903.1,8519.7,129.29384615384618,316.55,0.3070769230769231,5,0,High Roller
CUST_0958,21,Female,Netherlands,2,89.84333333333332,34.81666666666666,31.66333333333333,22.666666666666668,1783.92,1563.62,88.74333333333334,79.15,0.24666666666666667,3,1,Regular Player
