session_id,customer_id,ticket_in,ticket_out,session_loss,jackpot_contribution,timestamp
SES_00019273,CUST_1130,739.43,1220.55,0.0,17.36,2024-02-11 12:21:00
SES_00019274,CUST_1130,1207.88,1813.02,0.0,49.75,2024-02-16 07:22:00
SES_00019275,CUST_1130,157.52,239.8,0.0,7.82,2024-01-24 17:45:00
SES_00019276,CUST_1130,180.32,189.54,0.0,7.96,2024-01-03 08:31:00
SES_00019277,CUST_1130,465.06,617.98,0.0,19.46,2024-01-20 18:14:00
SES_00019278,CUST_1130,449.48,607.1,0.0,11.19,2024-01-05 05:39:00
SES_00019279,CUST_1131,783.85,875.25,0.0,17.8,2024-03-29 05:19:00
SES_00019280,CUST_1131,745.34,752.45,0.0,32.58,2024-01-22 01:31:00
SES_00019281,CUST_1131,636.86,424.83,212.03,9.93,2024-02-15 16:16:00
SES_00019282,CUST_1132,433.63,338.27,95.36,12.25,2024-03-19 15:51:00
SES_00019283,CUST_1132,680.33,856.34,0.0,28.52,2024-03-06 09:28:00
SES_00019284,CUST_1132,1471.31,1461.46,9.85,48.93,2024-01-20 06:58:00
SES_00019285,CUST_1132,673.11,501.55,171.56,21.23,2024-02-16 09:33:00
SES_00019286,CUST_1132,886.23,1020.73,0.0,40.28,2024-03-11 05:37:00
SES_00019287,CUST_1132,1152.64,994.62,158.02,57.59,2024-03-18 16:47:00
SES_00019288,CUST_1132,878.49,682.16,196.33,14.59,2024-01-03 18:47:00
SES_00019289,CUST_1132,969.2,1024.4,0.0,38.57,2024-01-11 20:44:00
SES_00019290,CUST_1132,555.54,301.41,254.13,10.33,2024-01-05 16:59:00
SES_00019291,CUST_1132,426.04,428.59,0.0,18.15,2024-03-05 00:55:00
SES_00019292,CUST_1132,770.65,631.91,138.74,29.63,2024-01-15 08:22:00
SES_00019293,CUST_1132,733.62,441.53,292.09,17.97,2024-01-07 13:25:00
SES_00019294,CUST_1133,819.4,977.09,0.0,12.43,2024-01-05 05:02:00
SES_00019295,CUST_1133,521.93,252.4,269.53,16.36,2024-01-16 22:52:00
SES_00019296,CUST_1133,855.62,1002.27,0.0,30.88,2024-02-19 16:02:00
SES_00019297,CUST_1133,979.55,597.86,381.7,14.96,2024-01-27 16:13:00
SES_00019298,CUST_1133,582.82,322.76,260.07,11.38,2024-01-08 23:26:00
SES_00019299,CUST_1133,548.93,636.51,0.0,9.45,2024-02-07 04:40:00
SES_00019300,CUST_1133,1168.97,1108.74,60.23,37.65,2024-02-25 04:58:00
SES_00019301,CUST_1134,561.4,922.95,0.0,9.33,2024-02-20 02:15:00
SES_00019302,CUST_1134,770.85,732.14,38.72,27.2,2024-01-11 20:29:00
SES_00019303,CUST_1134,1491.27,1073.43,417.84,29.86,2024-02-06 10:16:00
SES_00019304,CUST_1134,888.97,377.62,511.36,33.04,2024-01-08 11:26:00
SES_00019305,CUST_1134,527.85,363.39,164.46,14.38,2024-01-25 20:14:00
SES_00019306,CUST_1134,950.62,800.95,149.68,17.58,2024-01-12 14:05:00
SES_00019307,CUST_1134,510.2,591.54,0.0,18.48,2024-02-28 13:47:00
SES_00019308,CUST_1134,496.84,471.76,25.07,23.9,2024-03-07 09:57:00
SES_00019309,CUST_1134,852.18,1117.14,0.0,25.88,2024-02-21 21:22:00
SES_00019310,CUST_1134,699.27,342.42,356.85,19.17,2024-02-26 03:47:00
SES_00019311,CUST_1134,165.61,123.06,42.55,1.8,2024-02-01 04:57:00
SES_00019312,CUST_1134,875.43,370.0,505.43,36.4,2024-03-05 02:07:00
SES_00019313,CUST_1134,1543.15,842.2,700.96,64.93,2024-03-24 23:32:00
SES_00019314,CUST_1134,396.96,351.72,45.24,4.43,2024-01-20 20:17:00
SES_00019315,CUST_1134,511.92,405.25,106.67,18.86,2024-03-24 00:00:00
SES_00019316,CUST_1135,1029.51,660.83,368.67,31.15,2024-03-13 04:46:00
SES_00019317,CUST_1135,657.45,653.64,3.8,9.75,2024-02-29 10:17:00
SES_00019318,CUST_1135,831.54,823.96,7.58,11.94,2024-02-10 18:46:00
SES_00019319,CUST_1135,736.36,879.33,0.0,10.35,2024-01-21 19:05:00
SES_00019320,CUST_1135,877.51,351.24,526.27,24.89,2024-02-07 08:16:00
SES_00019321,CUST_1135,1168.51,888.57,279.93,26.63,2024-01-10 08:16:00
SES_00019322,CUST_1135,642.57,748.3,0.0,23.39,2024-02-26 22:29:00
SES_00019323,CUST_1135,873.1,912.71,0.0,37.03,2024-03-04 02:23:00
SES_00019324,CUST_1135,535.91,283.74,252.17,21.17,2024-03-02 18:19:00
SES_00019325,CUST_1135,1255.48,1543.43,0.0,24.24,2024-02-01 20:15:00
SES_00019326,CUST_1136,690.55,799.27,0.0,9.61,2024-01-24 23:17:00
SES_00019327,CUST_1136,478.13,272.56,205.57,16.13,2024-02-13 13:24:00
SES_00019328,CUST_1136,645.81,702.55,0.0,25.89,2024-01-01 16:16:00
SES_00019329,CUST_1136,363.74,164.18,199.56,14.08,2024-03-03 11:13:00
SES_00019330,CUST_1136,664.93,529.12,135.81,9.18,2024-03-18 11:52:00
SES_00019331,CUST_1137,565.13,486.53,78.6,9.56,2024-01-03 06:05:00
SES_00019332,CUST_1137,750.61,484.99,265.62,22.78,2024-03-21 01:37:00
SES_00019333,CUST_1137,932.34,432.02,500.31,31.25,2024-02-08 13:45:00
SES_00019334,CUST_1137,953.57,719.17,234.4,42.02,2024-01-17 21:13:00
SES_00019335,CUST_1137,1076.73,1183.62,0.0,13.55,2024-01-09 23:35:00
SES_00019336,CUST_1137,1485.43,1215.3,270.13,70.29,2024-03-06 04:32:00
SES_00019337,CUST_1137,683.46,929.37,0.0,19.33,2024-03-19 15:38:00
SES_00019338,CUST_1137,974.33,533.7,440.63,48.21,2024-03-22 00:49:00
SES_00019339,CUST_1137,424.5,205.9,218.61,6.56,2024-03-25 22:18:00
SES_00019340,CUST_1137,924.84,639.43,285.41,33.09,2024-01-28 22:04:00
SES_00019341,CUST_1137,424.37,411.54,12.83,21.14,2024-03-30 10:38:00
SES_00019342,CUST_1137,608.74,666.87,0.0,11.77,2024-03-02 21:19:00
SES_00019343,CUST_1137,749.28,558.17,191.11,12.7,2024-03-07 07:25:00
SES_00019344,CUST_1137,872.16,832.71,39.45,33.04,2024-01-08 00:09:00
SES_00019345,CUST_1138,238.08,349.02,0.0,6.75,2024-03-12 22:59:00
SES_00019346,CUST_1138,381.29,289.69,91.6,9.55,2024-01-16 18:13:00
SES_00019347,CUST_1138,850.19,564.96,285.23,35.62,2024-01-28 14:37:00
SES_00019348,CUST_1138,530.61,308.58,222.03,10.18,2024-01-18 01:22:00
SES_00019349,CUST_1138,457.28,568.41,0.0,17.5,2024-03-26 15:44:00
SES_00019350,CUST_1138,316.76,266.65,50.11,13.85,2024-02-21 23:28:00
SES_00019351,CUST_1138,749.77,309.64,440.13,14.95,2024-01-02 23:22:00
SES_00019352,CUST_1138,561.74,473.83,87.91,23.1,2024-03-15 15:52:00
SES_00019353,CUST_1138,333.5,489.34,0.0,12.67,2024-03-14 14:41:00
SES_00019354,CUST_1138,1054.16,817.49,236.67,43.81,2024-02-16 04:39:00
SES_00019355,CUST_1138,1251.83,752.18,499.65,17.68,2024-01-02 00:29:00
SES_00019356,CUST_1138,1167.99,1334.85,0.0,46.86,2024-02-19 23:10:00
SES_00019357,CUST_1139,1073.32,951.62,121.7,27.38,2024-01-15 10:33:00
SES_00019358,CUST_1139,491.89,522.21,0.0,20.98,2024-02-21 18:07:00
SES_00019359,CUST_1139,511.39,338.14,173.25,21.77,2024-01-13 15:56:00
SES_00019360,CUST_1139,596.93,728.0,0.0,9.59,2024-03-16 22:28:00
SES_00019361,CUST_1139,394.26,346.68,47.58,11.71,2024-03-10 09:39:00
SES_00019362,CUST_1139,186.4,153.34,33.06,5.6,2024-02-29 04:12:00
SES_00019363,CUST_1139,1247.2,928.87,318.33,54.83,2024-02-02 22:25:00
SES_00019364,CUST_1139,1192.39,1743.51,0.0,58.61,2024-01-08 11:21:00
SES_00019365,CUST_1140,504.38,267.89,236.49,9.66,2024-03-21 07:33:00
SES_00019366,CUST_1140,859.83,749.78,110.06,30.91,2024-01-07 19:05:00
SES_00019367,CUST_1140,1397.9,2021.93,0.0,68.17,2024-02-27 18:54:00
SES_00019368,CUST_1140,705.53,649.33,56.2,12.07,2024-03-12 22:41:00
SES_00019369,CUST_1140,889.97,544.91,345.06,20.06,2024-03-29 04:16:00
SES_00019370,CUST_1140,617.97,582.48,35.49,9.52,2024-01-31 12:03:00
SES_00019371,CUST_1140,773.55,842.98,0.0,22.61,2024-03-29 06:02:00
SES_00019372,CUST_1140,432.7,443.34,0.0,6.95,2024-01-21 16:30:00
SES_00019373,CUST_1140,189.19,169.78,19.42,5.65,2024-01-15 02:20:00
SES_00019374,CUST_1140,1291.33,804.02,487.3,22.57,2024-01-20 21:45:00
SES_00019375,CUST_1140,296.9,269.41,27.48,11.12,2024-02-26 18:39:00
SES_00019376,CUST_1140,1349.22,1685.82,0.0,61.05,2024-03-13 03:16:00
SES_00019377,CUST_1141,529.72,802.06,0.0,14.9,2024-03-06 10:12:00
SES_00019378,CUST_1141,661.93,725.82,0.0,10.38,2024-01-17 22:11:00
SES_00019379,CUST_1141,693.29,655.29,38.0,30.82,2024-02-14 20:22:00
SES_00019380,CUST_1141,255.88,234.56,21.32,8.82,2024-01-23 06:52:00
SES_00019381,CUST_1141,745.11,507.99,237.13,17.21,2024-01-09 14:07:00
SES_00019382,CUST_1141,1047.62,1375.22,0.0,48.2,2024-03-03 01:53:00
SES_00019383,CUST_1142,1465.92,612.97,852.95,15.5,2024-03-11 06:36:00
SES_00019384,CUST_1142,473.47,380.75,92.72,23.6,2024-01-31 13:09:00
SES_00019385,CUST_1142,415.29,375.85,39.44,10.51,2024-01-04 03:02:00
SES_00019386,CUST_1142,645.14,509.61,135.52,28.59,2024-03-18 01:09:00
SES_00019387,CUST_1142,1173.52,1634.7,0.0,39.14,2024-03-17 05:29:00
SES_00019388,CUST_1142,796.31,369.39,426.93,8.66,2024-01-22 01:17:00
SES_00019389,CUST_1142,209.17,179.96,29.2,4.18,2024-02-02 04:09:00
SES_00019390,CUST_1142,782.45,819.66,0.0,35.44,2024-02-25 03:06:00
SES_00019391,CUST_1143,812.87,514.13,298.74,37.55,2024-01-19 10:57:00
SES_00019392,CUST_1143,1364.22,783.68,580.54,60.66,2024-01-12 13:37:00
SES_00019393,CUST_1143,828.11,579.07,249.04,31.17,2024-01-19 21:30:00
SES_00019394,CUST_1143,523.54,459.65,63.88,12.68,2024-02-29 03:43:00
SES_00019395,CUST_1143,214.18,178.47,35.71,7.49,2024-02-20 16:51:00
SES_00019396,CUST_1143,638.66,393.53,245.14,25.01,2024-03-16 12:51:00
SES_00019397,CUST_1143,622.94,324.19,298.75,18.75,2024-03-21 14:38:00
SES_00019398,CUST_1143,515.62,430.86,84.76,7.12,2024-03-11 03:10:00
SES_00019399,CUST_1143,152.22,103.55,48.67,1.9,2024-03-23 23:48:00
SES_00019400,CUST_1143,658.22,737.82,0.0,20.63,2024-03-21 15:16:00
SES_00019401,CUST_1143,764.64,565.81,198.82,10.22,2024-03-01 19:34:00
SES_00019402,CUST_1143,977.7,1022.8,0.0,28.4,2024-01-28 03:46:00
SES_00019403,CUST_1143,485.02,576.18,0.0,14.89,2024-03-05 17:16:00
SES_00019404,CUST_1143,739.72,867.61,0.0,17.05,2024-03-01 15:23:00
SES_00019405,CUST_1144,791.64,398.21,393.42,39.23,2024-01-24 11:57:00
SES_00019406,CUST_1144,963.82,894.73,69.08,12.52,2024-03-07 19:53:00
SES_00019407,CUST_1144,1388.0,1706.14,0.0,35.93,2024-01-28 00:18:00
SES_00019408,CUST_1144,758.03,681.27,76.75,17.33,2024-03-20 11:16:00
SES_00019409,CUST_1145,689.96,379.27,310.68,10.88,2024-02-18 21:46:00
SES_00019410,CUST_1145,249.48,316.16,0.0,6.05,2024-03-30 02:27:00
SES_00019411,CUST_1145,859.63,409.44,450.19,40.45,2024-02-08 19:22:00
SES_00019412,CUST_1145,886.71,1271.77,0.0,19.32,2024-03-25 02:13:00
SES_00019413,CUST_1145,459.3,295.12,164.19,7.02,2024-03-19 05:53:00
SES_00019414,CUST_1145,1282.58,1553.03,0.0,38.87,2024-03-23 19:51:00
SES_00019415,CUST_1145,172.24,98.99,73.26,8.0,2024-01-12 09:22:00
SES_00019416,CUST_1145,672.86,453.7,219.16,23.73,2024-01-21 03:37:00
SES_00019417,CUST_1145,418.59,326.24,92.35,5.38,2024-01-22 08:41:00
SES_00019418,CUST_1145,582.6,705.04,0.0,18.09,2024-03-02 07:41:00
SES_00019419,CUST_1145,1157.86,677.08,480.79,34.95,2024-02-02 10:06:00
SES_00019420,CUST_1145,531.5,518.83,12.67,24.31,2024-01-10 04:38:00
SES_00019421,CUST_1146,1009.03,1189.88,0.0,26.43,2024-02-21 20:08:00
SES_00019422,CUST_1146,1041.12,1282.75,0.0,23.05,2024-02-16 05:53:00
SES_00019423,CUST_1146,1297.95,1221.52,76.42,25.3,2024-01-31 19:58:00
SES_00019424,CUST_1146,1580.5,2111.33,0.0,39.1,2024-03-21 11:11:00
SES_00019425,CUST_1146,1003.66,1142.94,0.0,39.36,2024-02-12 00:54:00
SES_00019426,CUST_1146,819.63,538.23,281.4,26.14,2024-01-24 12:21:00
SES_00019427,CUST_1146,417.57,594.33,0.0,18.48,2024-03-26 06:33:00
SES_00019428,CUST_1146,934.44,487.85,446.59,38.16,2024-02-11 22:42:00
SES_00019429,CUST_1146,703.06,955.25,0.0,13.17,2024-02-04 17:50:00
SES_00019430,CUST_1147,639.14,453.99,185.15,10.43,2024-01-10 14:30:00
SES_00019431,CUST_1147,747.23,703.7,43.53,30.25,2024-02-27 09:40:00
SES_00019432,CUST_1147,309.58,178.1,131.48,5.57,2024-02-08 22:38:00
SES_00019433,CUST_1147,438.4,527.18,0.0,9.73,2024-01-03 11:41:00
SES_00019434,CUST_1147,599.24,787.17,0.0,29.36,2024-01-12 19:59:00
SES_00019435,CUST_1147,841.75,995.96,0.0,12.94,2024-03-13 07:00:00
SES_00019436,CUST_1147,1278.64,1697.84,0.0,16.92,2024-02-04 18:19:00
SES_00019437,CUST_1147,758.57,472.2,286.37,20.59,2024-03-03 02:45:00
SES_00019438,CUST_1147,1058.9,1117.32,0.0,10.97,2024-03-10 16:20:00
SES_00019439,CUST_1147,844.69,716.08,128.61,8.92,2024-02-04 23:00:00
SES_00019440,CUST_1147,712.7,695.87,16.83,31.6,2024-02-24 00:16:00
SES_00019441,CUST_1147,649.81,351.11,298.7,25.56,2024-01-22 11:08:00
SES_00019442,CUST_1147,467.76,389.04,78.72,14.61,2024-01-04 17:34:00
SES_00019443,CUST_1148,597.39,468.2,129.19,17.31,2024-03-30 19:59:00
SES_00019444,CUST_1148,652.19,505.6,146.6,24.33,2024-02-02 02:18:00
SES_00019445,CUST_1148,478.61,553.06,0.0,17.11,2024-02-09 10:14:00
SES_00019446,CUST_1148,1876.77,2547.0,0.0,56.25,2024-03-08 20:52:00
SES_00019447,CUST_1148,571.73,352.9,218.84,13.31,2024-01-23 11:02:00
SES_00019448,CUST_1148,651.98,328.03,323.95,8.23,2024-03-11 11:42:00
SES_00019449,CUST_1148,605.17,540.14,65.03,10.7,2024-03-02 18:49:00
SES_00019450,CUST_1148,544.41,764.78,0.0,13.18,2024-01-12 02:09:00
SES_00019451,CUST_1148,315.89,171.68,144.21,11.27,2024-03-16 11:34:00
SES_00019452,CUST_1148,1158.63,943.5,215.14,39.72,2024-01-24 06:10:00
SES_00019453,CUST_1148,370.05,167.77,202.28,9.73,2024-01-25 18:41:00
SES_00019454,CUST_1148,910.58,471.18,439.39,13.69,2024-03-04 20:58:00
SES_00019455,CUST_1149,1279.31,1427.0,0.0,24.08,2024-03-03 14:53:00
SES_00019456,CUST_1149,466.68,292.87,173.8,16.02,2024-03-27 02:35:00
SES_00019457,CUST_1149,175.75,141.22,34.53,7.5,2024-02-23 23:57:00
SES_00019458,CUST_1150,458.98,480.36,0.0,21.94,2024-03-12 11:02:00
SES_00019459,CUST_1150,1180.09,553.34,626.76,45.85,2024-03-27 01:52:00
SES_00019460,CUST_1150,919.32,933.52,0.0,11.76,2024-02-17 02:30:00
SES_00019461,CUST_1150,832.45,437.54,394.91,39.37,2024-03-14 03:20:00
SES_00019462,CUST_1150,591.26,632.63,0.0,23.81,2024-01-02 05:03:00
SES_00019463,CUST_1150,461.28,552.39,0.0,10.01,2024-03-02 01:59:00
SES_00019464,CUST_1150,941.92,992.08,0.0,39.87,2024-01-06 03:54:00
SES_00019465,CUST_1150,878.24,595.33,282.9,39.13,2024-02-18 11:02:00
SES_00019466,CUST_1150,1425.81,1554.06,0.0,20.22,2024-03-27 01:23:00
SES_00019467,CUST_1150,1434.31,1877.5,0.0,49.14,2024-02-25 07:18:00
SES_00019468,CUST_1150,872.02,941.1,0.0,37.27,2024-01-20 22:20:00
SES_00019469,CUST_1150,504.97,535.44,0.0,20.34,2024-03-11 16:33:00
SES_00019470,CUST_1150,432.08,542.69,0.0,14.37,2024-02-14 23:12:00
SES_00019471,CUST_1150,526.16,736.87,0.0,9.02,2024-01-12 04:46:00
SES_00019472,CUST_1151,1055.94,905.54,150.39,30.86,2024-01-06 09:14:00
SES_00019473,CUST_1151,455.4,466.25,0.0,5.02,2024-01-18 19:42:00
SES_00019474,CUST_1151,904.86,853.56,51.29,30.78,2024-01-12 16:00:00
SES_00019475,CUST_1151,1984.67,1797.25,187.42,64.75,2024-02-20 00:44:00
SES_00019476,CUST_1151,945.13,606.48,338.66,13.46,2024-01-04 05:04:00
SES_00019477,CUST_1151,906.23,508.55,397.68,27.14,2024-02-26 04:57:00
SES_00019478,CUST_1152,362.7,222.44,140.26,10.63,2024-02-23 23:26:00
SES_00019479,CUST_1152,334.18,415.18,0.0,4.67,2024-03-28 14:37:00
SES_00019480,CUST_1152,1192.94,1029.86,163.08,24.24,2024-01-06 18:36:00
SES_00019481,CUST_1152,559.06,349.92,209.14,11.14,2024-01-21 19:39:00
SES_00019482,CUST_1152,448.53,724.59,0.0,5.03,2024-01-17 02:55:00
SES_00019483,CUST_1152,1583.96,1658.61,0.0,78.14,2024-03-14 18:01:00
SES_00019484,CUST_1153,350.1,246.37,103.73,14.89,2024-02-25 17:51:00
SES_00019485,CUST_1153,775.33,772.82,2.51,10.81,2024-03-28 05:46:00
SES_00019486,CUST_1153,569.11,273.21,295.89,14.73,2024-02-22 10:43:00
SES_00019487,CUST_1153,846.68,996.89,0.0,11.81,2024-03-12 03:23:00
SES_00019488,CUST_1153,1025.33,639.13,386.21,34.52,2024-01-17 02:36:00
SES_00019489,CUST_1153,637.5,509.35,128.14,15.33,2024-03-14 13:20:00
SES_00019490,CUST_1153,577.78,561.52,16.26,19.52,2024-01-14 22:49:00
SES_00019491,CUST_1153,852.89,380.1,472.79,19.71,2024-02-05 10:22:00
SES_00019492,CUST_1153,1104.28,906.42,197.86,51.19,2024-01-23 02:19:00
SES_00019493,CUST_1154,491.64,335.34,156.31,23.9,2024-01-23 04:46:00
SES_00019494,CUST_1154,795.51,575.66,219.85,36.02,2024-03-10 15:31:00
SES_00019495,CUST_1154,1088.57,757.29,331.28,35.92,2024-02-15 21:03:00
SES_00019496,CUST_1154,414.51,430.91,0.0,12.58,2024-01-01 06:16:00
SES_00019497,CUST_1154,614.59,623.38,0.0,16.17,2024-02-22 22:56:00
SES_00019498,CUST_1154,559.06,579.05,0.0,14.15,2024-03-24 04:15:00
SES_00019499,CUST_1154,805.03,1184.89,0.0,33.66,2024-02-06 03:52:00
SES_00019500,CUST_1155,663.14,855.33,0.0,10.22,2024-01-20 19:49:00
SES_00019501,CUST_1155,1263.58,879.57,384.01,31.3,2024-01-03 02:36:00
SES_00019502,CUST_1155,573.31,800.5,0.0,11.39,2024-01-26 20:52:00
SES_00019503,CUST_1155,383.31,258.34,124.97,5.17,2024-02-17 13:38:00
SES_00019504,CUST_1155,692.44,872.9,0.0,25.41,2024-02-04 20:09:00
SES_00019505,CUST_1155,1125.98,1162.07,0.0,42.51,2024-01-04 11:02:00
SES_00019506,CUST_1155,536.98,362.18,174.8,13.57,2024-01-28 17:35:00
SES_00019507,CUST_1155,1296.48,1242.93,53.55,24.64,2024-01-02 04:38:00
SES_00019508,CUST_1155,602.34,389.45,212.89,26.97,2024-01-01 19:53:00
SES_00019509,CUST_1155,752.16,631.18,120.98,36.6,2024-03-30 09:50:00
SES_00019510,CUST_1155,977.53,1000.2,0.0,15.28,2024-01-07 23:24:00
SES_00019511,CUST_1156,1375.26,1401.7,0.0,60.86,2024-02-16 04:38:00
SES_00019512,CUST_1156,747.04,765.51,0.0,31.64,2024-01-03 06:30:00
SES_00019513,CUST_1156,936.85,745.05,191.8,43.44,2024-02-19 04:03:00
SES_00019514,CUST_1156,783.0,676.61,106.39,24.35,2024-01-11 06:20:00
SES_00019515,CUST_1156,868.05,531.43,336.62,35.62,2024-02-29 00:53:00
SES_00019516,CUST_1156,956.6,939.0,17.6,13.25,2024-02-15 06:44:00
SES_00019517,CUST_1157,1199.26,1302.97,0.0,48.79,2024-02-12 04:36:00
SES_00019518,CUST_1157,591.7,640.5,0.0,26.91,2024-02-09 05:15:00
SES_00019519,CUST_1157,663.08,887.99,0.0,7.32,2024-02-03 12:40:00
SES_00019520,CUST_1157,1309.68,572.68,737.0,44.49,2024-02-12 02:55:00
SES_00019521,CUST_1158,1387.96,734.11,653.85,18.28,2024-02-24 05:20:00
SES_00019522,CUST_1158,790.8,677.37,113.43,19.72,2024-02-01 13:43:00
SES_00019523,CUST_1158,380.52,384.21,0.0,10.03,2024-02-15 13:34:00
SES_00019524,CUST_1158,438.58,546.81,0.0,18.62,2024-02-29 23:21:00
SES_00019525,CUST_1158,1212.73,702.79,509.94,37.21,2024-02-24 13:10:00
SES_00019526,CUST_1158,1341.02,888.36,452.67,18.91,2024-02-09 23:45:00
SES_00019527,CUST_1158,480.95,639.99,0.0,15.08,2024-02-28 21:50:00
SES_00019528,CUST_1158,369.35,524.23,0.0,5.3,2024-03-17 15:10:00
SES_00019529,CUST_1158,247.35,267.74,0.0,7.1,2024-03-09 12:34:00
SES_00019530,CUST_1158,1108.79,824.96,283.83,36.31,2024-03-03 05:20:00
SES_00019531,CUST_1158,438.04,356.06,81.99,12.09,2024-02-09 00:03:00
SES_00019532,CUST_1158,547.08,410.71,136.37,12.25,2024-03-05 11:21:00
SES_00019533,CUST_1158,668.81,641.19,27.62,10.34,2024-01-18 13:30:00
SES_00019534,CUST_1159,877.45,1262.77,0.0,9.41,2024-01-06 04:37:00
SES_00019535,CUST_1159,771.41,1068.22,0.0,21.1,2024-02-02 19:44:00
SES_00019536,CUST_1159,1506.44,1089.81,416.63,48.67,2024-02-02 07:07:00
SES_00019537,CUST_1159,871.72,822.83,48.89,41.97,2024-03-05 18:31:00
SES_00019538,CUST_1159,871.27,488.99,382.28,19.4,2024-01-31 10:33:00
SES_00019539,CUST_1159,746.74,659.75,86.99,30.76,2024-02-08 02:26:00
SES_00019540,CUST_1160,497.17,665.07,0.0,18.94,2024-03-27 06:33:00
SES_00019541,CUST_1160,719.73,977.85,0.0,34.62,2024-02-13 21:04:00
SES_00019542,CUST_1160,609.21,859.52,0.0,11.53,2024-01-08 16:44:00
SES_00019543,CUST_1160,757.01,648.12,108.88,15.04,2024-02-21 13:50:00
SES_00019544,CUST_1160,518.4,322.88,195.52,25.57,2024-03-05 12:50:00
SES_00019545,CUST_1160,770.04,477.43,292.61,18.7,2024-01-10 07:31:00
SES_00019546,CUST_1161,499.31,521.14,0.0,19.79,2024-03-30 16:01:00
SES_00019547,CUST_1161,561.95,831.26,0.0,23.77,2024-01-09 04:59:00
SES_00019548,CUST_1161,870.89,478.93,391.97,18.13,2024-02-20 23:04:00
SES_00019549,CUST_1161,847.45,783.27,64.18,13.69,2024-02-06 05:10:00
SES_00019550,CUST_1161,776.01,950.49,0.0,23.43,2024-01-11 10:11:00
SES_00019551,CUST_1161,1101.29,481.31,619.97,43.46,2024-02-03 21:16:00
SES_00019552,CUST_1161,973.43,631.18,342.26,46.56,2024-03-14 20:16:00
SES_00019553,CUST_1161,895.61,1389.53,0.0,23.8,2024-02-05 21:08:00
SES_00019554,CUST_1162,1251.73,1240.37,11.35,23.07,2024-03-24 01:21:00
SES_00019555,CUST_1162,512.37,447.65,64.72,15.98,2024-01-14 01:34:00
SES_00019556,CUST_1162,928.39,1415.21,0.0,10.99,2024-03-17 00:56:00
SES_00019557,CUST_1162,786.74,585.54,201.2,34.67,2024-02-17 06:13:00
SES_00019558,CUST_1162,378.32,156.46,221.86,7.6,2024-01-05 09:08:00
SES_00019559,CUST_1162,999.13,1387.45,0.0,42.15,2024-01-11 18:52:00
SES_00019560,CUST_1162,906.41,617.57,288.83,18.43,2024-01-25 14:03:00
SES_00019561,CUST_1162,747.18,408.45,338.73,25.91,2024-01-29 03:09:00
SES_00019562,CUST_1162,1380.58,1132.25,248.32,32.78,2024-03-06 14:05:00
SES_00019563,CUST_1163,667.64,313.85,353.78,23.89,2024-02-11 04:50:00
SES_00019564,CUST_1163,586.92,486.36,100.56,22.62,2024-01-21 22:52:00
SES_00019565,CUST_1163,629.27,394.03,235.25,10.33,2024-01-24 18:22:00
SES_00019566,CUST_1163,723.93,615.32,108.61,25.05,2024-03-05 13:31:00
SES_00019567,CUST_1163,479.11,491.51,0.0,17.35,2024-01-07 00:17:00
SES_00019568,CUST_1163,226.58,207.25,19.33,9.45,2024-01-22 07:07:00
SES_00019569,CUST_1163,790.66,488.62,302.04,30.59,2024-02-20 14:21:00
SES_00019570,CUST_1163,304.06,169.33,134.72,14.18,2024-01-31 18:21:00
SES_00019571,CUST_1163,1160.06,1004.69,155.37,22.42,2024-02-22 16:51:00
SES_00019572,CUST_1163,481.86,548.4,0.0,19.67,2024-02-12 22:28:00
SES_00019573,CUST_1163,904.7,1020.17,0.0,36.1,2024-03-17 23:28:00
SES_00019574,CUST_1164,723.55,320.74,402.8,20.37,2024-01-27 09:17:00
SES_00019575,CUST_1164,1411.75,1672.94,0.0,29.39,2024-01-14 00:28:00
SES_00019576,CUST_1164,894.53,735.86,158.68,17.08,2024-02-16 07:45:00
SES_00019577,CUST_1164,454.42,409.0,45.41,19.85,2024-02-20 06:28:00
SES_00019578,CUST_1164,605.71,524.71,81.0,16.31,2024-02-15 03:45:00
SES_00019579,CUST_1164,526.94,416.98,109.96,26.3,2024-02-09 02:28:00
SES_00019580,CUST_1164,215.52,128.13,87.39,2.76,2024-03-17 11:21:00
SES_00019581,CUST_1164,865.8,671.79,194.01,32.75,2024-03-15 14:29:00
SES_00019582,CUST_1164,843.3,502.71,340.6,30.8,2024-02-15 20:20:00
SES_00019583,CUST_1164,523.56,284.93,238.62,17.87,2024-02-16 23:42:00
SES_00019584,CUST_1164,900.42,1097.82,0.0,16.42,2024-03-30 08:54:00
SES_00019585,CUST_1164,1757.41,836.5,920.92,75.67,2024-02-16 02:07:00
SES_00019586,CUST_1164,230.84,183.2,47.64,2.94,2024-02-18 04:59:00
SES_00019587,CUST_1164,907.77,1453.14,0.0,14.02,2024-03-07 04:02:00
SES_00019588,CUST_1165,611.01,748.2,0.0,15.71,2024-02-28 14:00:00
SES_00019589,CUST_1165,1440.2,1472.66,0.0,24.3,2024-03-01 17:12:00
SES_00019590,CUST_1165,265.84,184.02,81.82,10.41,2024-03-20 19:45:00
SES_00019591,CUST_1165,389.97,394.22,0.0,14.2,2024-02-27 22:02:00
SES_00019592,CUST_1165,1099.69,876.03,223.65,21.55,2024-03-15 02:26:00
SES_00019593,CUST_1165,654.07,542.59,111.48,15.21,2024-01-31 06:41:00
